3.034039999999999964e+02,2.976560000000000059e+02,2.923840000000000146e+02,2.923299999999999841e+02,3.069499999999999886e+02,2.899800000000000182e+02,3.035020000000000095e+02,2.956859999999999786e+02,2.943959999999999582e+02,3.006979999999999791e+02,3.004220000000000255e+02,3.022579999999999814e+02,2.991820000000000164e+02,3.037340000000000373e+02,2.840939999999999941e+02,2.977099999999999795e+02,3.036820000000000164e+02,3.000860000000000127e+02,2.917699999999999818e+02,3.009599999999999795e+02,2.885759999999999650e+02,2.923299999999999841e+02,2.899800000000000182e+02,2.923840000000000146e+02,3.069499999999999886e+02
1.430200000000000102e+02,1.388919999999999959e+02,1.238100000000000023e+02,1.474679999999999893e+02,1.399600000000000080e+02,1.324000000000000057e+02,1.403520000000000039e+02,1.448720000000000141e+02,1.422340000000000089e+02,1.302479999999999905e+02,1.360920000000000130e+02,1.303760000000000048e+02,1.411899999999999977e+02,1.371899999999999977e+02,1.354819999999999993e+02,1.276659999999999968e+02,1.259200000000000017e+02,1.238879999999999910e+02,1.363739999999999952e+02,1.072099999999999937e+02,1.377319999999999993e+02,1.474679999999999893e+02,1.324000000000000057e+02,1.238100000000000023e+02,1.399600000000000080e+02
1.021279999999999859e+02,9.719200000000000728e+01,8.903399999999999181e+01,1.082360000000000042e+02,1.125600000000000023e+02,9.374600000000000932e+01,1.116779999999999973e+02,1.171659999999999968e+02,1.033700000000000045e+02,8.593999999999999773e+01,9.964399999999999125e+01,1.096520000000000010e+02,9.981399999999999295e+01,1.013520000000000039e+02,9.497399999999998954e+01,1.004060000000000059e+02,8.523399999999999466e+01,1.006899999999999977e+02,1.177079999999999984e+02,8.784600000000000364e+01,1.020799999999999983e+02,1.085999999999999943e+02,9.338200000000000500e+01,9.415600000000000591e+01,1.148439999999999941e+02
8.692799999999999727e+01,9.329399999999999693e+01,1.046400000000000006e+02,1.089759999999999991e+02,1.223639999999999901e+02,9.828000000000000114e+01,1.121179999999999950e+02,1.361760000000000161e+02,1.229159999999999968e+02,9.120200000000001239e+01,1.020460000000000065e+02,1.008020000000000067e+02,1.079759999999999991e+02,1.108059999999999974e+02,1.141640000000000015e+02,1.183279999999999887e+02,8.763400000000000034e+01,1.103900000000000006e+02,1.303220000000000027e+02,9.228000000000000114e+01,1.095600000000000023e+02,1.104459999999999980e+02,9.372599999999999909e+01,1.053499999999999943e+02,1.245460000000000065e+02
1.055260000000000105e+02,1.007420000000000044e+02,1.186360000000000099e+02,1.129679999999999893e+02,1.328100000000000023e+02,1.030979999999999990e+02,1.275499999999999972e+02,1.346380000000000052e+02,1.521100000000000136e+02,1.240420000000000016e+02,1.302179999999999893e+02,1.162360000000000042e+02,1.316160000000000139e+02,1.452760000000000105e+02,1.230559999999999974e+02,1.299540000000000077e+02,1.009420000000000073e+02,1.262560000000000002e+02,1.229140000000000015e+02,1.046379999999999910e+02,1.255979999999999990e+02,1.175660000000000025e+02,1.020240000000000009e+02,1.203700000000000045e+02,1.288779999999999859e+02
1.082060000000000031e+02,1.137079999999999984e+02,1.095240000000000009e+02,1.124379999999999882e+02,1.361639999999999873e+02,1.062579999999999956e+02,1.205439999999999969e+02,1.420800000000000125e+02,1.532199999999999989e+02,1.402220000000000084e+02,1.224639999999999986e+02,1.082539999999999907e+02,1.208379999999999939e+02,1.444060000000000059e+02,1.388539999999999850e+02,1.193420000000000130e+02,9.864200000000001012e+01,1.220779999999999887e+02,1.232520000000000095e+02,1.101139999999999901e+02,1.347079999999999984e+02,1.294560000000000173e+02,1.030859999999999985e+02,1.147760000000000105e+02,1.119440000000000026e+02
1.054440000000000026e+02,1.106400000000000006e+02,1.084459999999999980e+02,1.071360000000000099e+02,1.300819999999999936e+02,1.017000000000000028e+02,1.128840000000000003e+02,1.514240000000000066e+02,1.536699999999999875e+02,1.360200000000000102e+02,1.186020000000000039e+02,1.102660000000000053e+02,1.166020000000000039e+02,1.438139999999999930e+02,1.344020000000000152e+02,1.180579999999999927e+02,9.317200000000001125e+01,1.163639999999999901e+02,1.121479999999999961e+02,1.005220000000000056e+02,1.269500000000000028e+02,1.375480000000000018e+02,1.015699999999999932e+02,1.057639999999999958e+02,9.988600000000000989e+01
1.094120000000000061e+02,1.106560000000000059e+02,1.068520000000000039e+02,9.952799999999999159e+01,1.283439999999999941e+02,9.951000000000000512e+01,1.115479999999999876e+02,1.483580000000000041e+02,1.374120000000000061e+02,1.283559999999999945e+02,1.155799999999999983e+02,1.068499999999999943e+02,1.120400000000000063e+02,1.393820000000000050e+02,1.328179999999999836e+02,1.067320000000000135e+02,9.496200000000000330e+01,1.093040000000000020e+02,1.149539999999999935e+02,1.031760000000000019e+02,1.205079999999999956e+02,1.350279999999999916e+02,1.035020000000000095e+02,1.139520000000000124e+02,9.953600000000000136e+01
1.095320000000000107e+02,1.009739999999999895e+02,1.045479999999999876e+02,9.440999999999999659e+01,1.203499999999999943e+02,9.081600000000000250e+01,1.112300000000000040e+02,1.530240000000000009e+02,1.226379999999999910e+02,1.469320000000000164e+02,1.234879999999999995e+02,1.081139999999999901e+02,1.073960000000000008e+02,1.317420000000000186e+02,1.345540000000000020e+02,1.117999999999999972e+02,9.953000000000000114e+01,1.105460000000000065e+02,1.201159999999999997e+02,1.053620000000000090e+02,1.211679999999999922e+02,1.350220000000000198e+02,1.072520000000000095e+02,1.156120000000000090e+02,9.975600000000000023e+01
1.071400000000000006e+02,1.007360000000000042e+02,1.011679999999999922e+02,9.272799999999999443e+01,1.187320000000000135e+02,8.358799999999999386e+01,1.062979999999999876e+02,1.588960000000000150e+02,1.216979999999999933e+02,1.757840000000000202e+02,1.255620000000000118e+02,1.080100000000000051e+02,1.120240000000000009e+02,1.337899999999999920e+02,1.310420000000000016e+02,1.129339999999999975e+02,9.639399999999999125e+01,1.057479999999999905e+02,1.197099999999999937e+02,1.112699999999999960e+02,1.312439999999999998e+02,1.317139999999999986e+02,1.101839999999999975e+02,1.081940000000000026e+02,1.041659999999999968e+02
