# alignment_mean,alignment_std,ave_fitness_mean,ave_fitness_std,ave_genome_length_mean,ave_genome_length_std,ave_tree_depth_mean,ave_tree_depth_std,ave_tree_nodes_mean,ave_tree_nodes_std,ave_used_codons_mean,ave_used_codons_std,best_fitness_mean,best_fitness_std,complexity_mean,complexity_std,generalization_mean,generalization_std,invalids_mean,invalids_std,max_genome_length_mean,max_genome_length_std,max_tree_depth_mean,max_tree_depth_std,max_tree_nodes_mean,max_tree_nodes_std,max_used_codons_mean,max_used_codons_std,min_genome_length_mean,min_genome_length_std,min_tree_depth_mean,min_tree_depth_std,min_tree_nodes_mean,min_tree_nodes_std,min_used_codons_mean,min_used_codons_std,precision_mean,precision_std,regens_mean,regens_std,runtime_error_mean,runtime_error_std,simplicity_mean,simplicity_std,time_taken_mean,time_taken_std,total_time_mean,total_time_std,unique_inds_mean,unique_inds_std,unused_search_mean,unused_search_std,metrics_average_mean,metrics_average_std
8.677165422897005209e-01,4.040804279517086484e-02,3.705625684058182490e-01,5.029012598158166120e-02,1.204412000000000091e+02,2.013746500828741404e+01,1.315776000000000145e+01,2.502300785756979895e+00,1.397302399999999807e+02,2.047409119698356506e+01,8.981503999999999621e+01,1.210484470443136296e+01,8.422549581096037130e-01,8.162702470874765026e-02,9.082843288569709683e-01,3.368853117698311639e-02,8.523150546286792917e-01,1.091746099596639791e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.680400000000000205e+02,2.823541039191745128e+01,2.051999999999999957e+01,4.995998398718718425e-01,6.726399999999999864e+02,4.435031454228933256e+01,4.387599999999999909e+02,2.837926003263650898e+01,3.048000000000000043e+01,1.188316456168137059e+01,4.240000000000000213e+00,7.088018058667741039e-01,1.303999999999999915e+01,3.104577265909161277e+00,7.759999999999999787e+00,2.159259132202524967e+00,7.409337524383023954e-01,3.273603643771451632e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.950713012477718999e-01,6.406359165720981741e-02,5.027067677497863940e+01,4.223869459058398945e+01,3.690345050716400124e+02,1.810814288606230207e+02,1.416559999999999945e+03,2.065585807077497975e+03,6.244363636363635450e+00,9.148470971914758110e+00,8.486062298875155507e-01,7.826898369807155920e-02
8.825880674127075665e-01,3.800755792584244175e-02,3.802118633859318253e-01,5.751011458093332335e-02,1.202192799999999977e+02,2.119033053356176666e+01,1.316816000000000031e+01,2.519455237625784605e+00,1.402644799999999918e+02,2.266497331676347216e+01,9.011016000000000759e+01,1.343514131129256128e+01,8.613039203493884077e-01,7.033492741164006079e-02,9.061210110301993748e-01,5.148930345584162155e-02,8.789594394903796903e-01,7.453391943797939290e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.510000000000000000e+02,4.132795663954365040e+01,2.044000000000000128e+01,4.963869458396341638e-01,6.500800000000000409e+02,6.233837983136873362e+01,4.224800000000000182e+02,3.948885412366380621e+01,3.332000000000000028e+01,1.243453256057500411e+01,4.400000000000000355e+00,9.380831519646858352e-01,1.607999999999999829e+01,1.082929360577133870e+01,9.599999999999999645e+00,7.025667228100117789e+00,7.670476424904587587e-01,2.889248128931474202e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.039195046439628678e-01,4.356052040295496641e-02,4.623069999694823906e+01,3.465400232973684069e+01,4.152652050685882728e+02,2.042807835051405334e+02,1.541119999999999891e+03,2.247341386082674944e+03,6.314666666666666650e+00,9.258691196204068774e+00,8.626808032514573510e-01,6.873869056085593621e-02
8.903336049153974807e-01,3.689354346053786565e-02,3.956730211982220635e-01,5.640436293569132953e-02,1.182880799999999795e+02,1.872154917077109815e+01,1.323063999999999929e+01,2.524051962698074192e+00,1.400220800000000168e+02,2.285942604689803304e+01,8.985855999999999710e+01,1.353982857817631391e+01,8.736858256933875966e-01,6.007535849302276382e-02,9.109787666122356464e-01,5.221669727330574551e-02,8.749302229779807316e-01,7.433043969891454938e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.558399999999999750e+02,4.158911396026609708e+01,2.039999999999999858e+01,4.898979485566357095e-01,6.600800000000000409e+02,5.980897591499121546e+01,4.292400000000000091e+02,3.986806240589075401e+01,3.496000000000000085e+01,1.443462503842756384e+01,4.799999999999999822e+00,1.442220510185595828e+00,1.844000000000000128e+01,1.319418053537240354e+01,1.108000000000000007e+01,8.279710139853932560e+00,8.135293708902451293e-01,2.463922708517310989e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.878184677379724610e-01,4.921917546562875473e-02,5.416507598876953011e+01,4.126678803299174803e+01,4.694302810573577744e+02,2.379071385294403456e+02,1.663039999999999964e+03,2.425451833865187382e+03,6.414769230769231001e+00,9.422910496489507182e+00,8.736660424820896775e-01,6.134606567572534197e-02
8.886871051488521855e-01,3.829038488346060698e-02,3.970025395883565733e-01,5.422802409201138429e-02,1.177632799999999946e+02,1.872179932275741265e+01,1.325511999999999802e+01,2.463091980742903253e+00,1.402451199999999858e+02,2.075883070371738981e+01,8.994863999999999749e+01,1.212702155314321395e+01,8.908893395262947879e-01,3.655313891678328708e-02,9.190818096980020169e-01,4.966579704137983470e-02,8.734871221342993541e-01,1.046146649857288835e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.598399999999999750e+02,4.046596594670638325e+01,2.039999999999999858e+01,4.898979485566357650e-01,6.667999999999999545e+02,5.774010737780108826e+01,4.343199999999999932e+02,3.909856263342681615e+01,3.035999999999999943e+01,9.384583102088233986e+00,4.120000000000000107e+00,4.308131845707603436e-01,1.259999999999999964e+01,2.561249694973139590e+00,7.400000000000000355e+00,1.600000000000000089e+00,8.828137170639712705e-01,6.320483698278851759e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.243247334021327255e-01,5.608119598129168021e-02,5.098718874931335421e+01,4.370590460471418481e+01,5.204174698066711926e+02,2.751336418808744497e+02,1.784000000000000000e+03,2.601914940961752563e+03,6.514285714285714235e+00,9.569097370692592364e+00,8.915025259142462799e-01,3.571349816073518535e-02
8.952720364340021053e-01,4.279050072640929597e-02,3.997262098772501604e-01,6.189475652839500353e-02,1.157486399999999946e+02,1.795398562744217230e+01,1.318864000000000303e+01,2.388361762882666550e+00,1.380293600000000254e+02,1.940125834038606811e+01,8.839303999999999917e+01,1.125985398299640394e+01,8.975114229657612519e-01,3.664459334109632788e-02,9.286145156630368769e-01,3.413809787420017672e-02,9.143869656797849466e-01,8.146833595587635313e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.662799999999999727e+02,4.314859905025886633e+01,2.035999999999999943e+01,4.800000000000000377e-01,6.702400000000000091e+02,7.451672563928181603e+01,4.354399999999999977e+02,4.900128977894357263e+01,3.471999999999999886e+01,1.400434218376572026e+01,4.320000000000000284e+00,7.332121111929342794e-01,1.396000000000000085e+01,5.730479910094789631e+00,8.320000000000000284e+00,3.619060651605606083e+00,8.851912715014321753e-01,6.720599696943259371e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.044379084967322235e-01,6.051799977534711578e-02,4.911181099891662427e+01,3.993802017043423547e+01,5.695292808055877458e+02,3.108889711432345848e+02,1.902559999999999945e+03,2.775030451436524345e+03,6.632533333333332948e+00,9.749593782079106319e+00,8.965038417141560911e-01,3.555625300391241500e-02
9.046145867678123675e-01,3.383937546226623710e-02,3.998667958435215830e-01,5.723049730333289870e-02,1.153599999999999994e+02,1.865342592018956580e+01,1.327216000000000307e+01,2.399622098247971458e+00,1.387422400000000096e+02,2.160508301169888767e+01,8.877096000000000231e+01,1.270227495995894706e+01,9.044243989957024832e-01,2.993303186353996753e-02,9.277142601440482306e-01,3.955939038444127726e-02,9.164599948724025946e-01,6.671413368856099479e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.566000000000000227e+02,3.134836518863464150e+01,2.035999999999999943e+01,4.800000000000000933e-01,6.589199999999999591e+02,4.436207389200824736e+01,4.296000000000000227e+02,3.036313554295735528e+01,3.652000000000000313e+01,1.355911501536881403e+01,4.799999999999999822e+00,1.131370849898476250e+00,1.823999999999999844e+01,1.121884129489315995e+01,1.108000000000000007e+01,7.193997497914495831e+00,8.854234633219698614e-01,6.332648163452157808e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.141142070863433888e-01,6.443340447215015199e-02,5.714807110786438216e+01,5.077177174509055391e+01,6.266773519134521848e+02,3.531349355044928870e+02,2.020640000000000100e+03,2.947423863376287500e+03,6.742000000000000881e+00,9.914826574378396984e+00,9.028786385796629954e-01,3.077171084245121715e-02
9.072465459849701208e-01,3.770220735253573124e-02,4.025565924446821153e-01,5.976400471074844178e-02,1.163110399999999771e+02,2.181758236373590165e+01,1.337160000000000082e+01,2.524131090098134855e+00,1.406263199999999642e+02,2.757098133432322840e+01,8.992887999999999238e+01,1.659182420427603333e+01,9.067503600282660337e-01,3.048219457847251013e-02,9.366447676379492382e-01,3.472772008804863447e-02,9.185280347690959468e-01,7.112784692244135398e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.628000000000000114e+02,4.483837642020504433e+01,2.032000000000000028e+01,4.664761515876240661e-01,6.677599999999999909e+02,6.177525718279122913e+01,4.364800000000000182e+02,4.232551948883794068e+01,3.392000000000000171e+01,1.419554859806411251e+01,4.400000000000000355e+00,1.019803902718556810e+00,1.516000000000000014e+01,1.003864532693530265e+01,9.160000000000000142e+00,6.721190370760228738e+00,8.954099519745082336e-01,5.966815749811379271e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.016532507739938307e-01,6.818607138139765045e-02,5.949123260498046761e+01,5.067989126778469711e+01,6.861685845184325672e+02,3.931082413865459557e+02,2.137400000000000091e+03,3.117835479944379586e+03,6.854117647058822982e+00,1.008032843975270509e+01,9.055810570246709545e-01,3.036496898911024075e-02
9.148278518667061210e-01,3.445526040988530769e-02,4.180227447935393470e-01,6.594631652790465537e-02,1.145714400000000239e+02,2.257293568516066529e+01,1.326463999999999999e+01,2.573729043702929875e+00,1.384668800000000033e+02,2.938402178643352158e+01,8.855080000000002372e+01,1.769702531387690669e+01,9.104140636548143650e-01,2.869820676883893737e-02,9.351752147147237570e-01,2.859041335084452559e-02,9.171159276589828657e-01,6.137442619029050833e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.568399999999999750e+02,5.000134398193712570e+01,2.032000000000000028e+01,4.664761515876240661e-01,6.626799999999999500e+02,7.050544376145717251e+01,4.310799999999999841e+02,4.452857060360236119e+01,3.439999999999999858e+01,1.282809416865966057e+01,4.759999999999999787e+00,1.422111106770494349e+00,1.680000000000000071e+01,9.943842315724841896e+00,1.011999999999999922e+01,6.376958522681482222e+00,8.912382033345209731e-01,5.815427241133278025e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.093787409700722080e-01,6.761638223831248351e-02,5.629374496459961108e+01,4.936155834746757876e+01,7.424623294830322493e+02,4.324564864821373931e+02,2.253400000000000091e+03,3.287106995520529381e+03,6.962222222222220758e+00,1.023825071864221137e+01,9.098015907099324950e-01,2.837172176384958680e-02
9.165562631545876027e-01,3.375741023846053068e-02,4.166881429269743142e-01,7.514143788436865312e-02,1.136016000000000048e+02,2.089824461910616904e+01,1.316863999999999635e+01,2.515693127231538373e+00,1.370088799999999765e+02,2.749247772074390639e+01,8.764848000000000638e+01,1.646820825984417525e+01,9.132132358352752499e-01,2.760855892467389133e-02,9.368794564386564439e-01,2.126008255296366750e-02,9.210962786306966521e-01,6.956294704074528212e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.536399999999999864e+02,3.592534481393324342e+01,2.023999999999999844e+01,4.270831300812524267e-01,6.571599999999999682e+02,4.965616175259622622e+01,4.273199999999999932e+02,3.233415531601220039e+01,3.360000000000000142e+01,1.364111432398394719e+01,4.559999999999999609e+00,1.626775952613019882e+00,1.551999999999999957e+01,1.230648609473882260e+01,9.359999999999999432e+00,8.118522032981127623e+00,8.934224900295093530e-01,5.342529422524923410e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.143343653250775027e-01,6.215578732793888839e-02,6.652460524559020882e+01,6.788699902817727150e+01,8.089869347286224865e+02,4.804085028518498461e+02,2.370199999999999818e+03,3.457755456940238219e+03,7.050526315789475085e+00,1.037517172704389168e+01,9.120401283467213238e-01,2.717557442700636525e-02
9.169148932341982805e-01,2.975737708805843706e-02,4.157087897671253307e-01,7.490459430956333819e-02,1.133807199999999824e+02,2.071569280235638288e+01,1.315959999999999575e+01,2.362973651990220247e+00,1.368788000000000125e+02,2.735373172640252548e+01,8.754167999999998528e+01,1.636724830805716024e+01,9.173999645219999000e-01,2.550788106230858845e-02,9.344502718476921377e-01,2.854717617818177539e-02,9.297604239409116289e-01,5.545114089673484903e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.653999999999999773e+02,3.452998696785158472e+01,2.039999999999999858e+01,4.898979485566357095e-01,6.753999999999999773e+02,5.158061651434577755e+01,4.388399999999999750e+02,3.318997438986659176e+01,3.520000000000000284e+01,1.604742970073400699e+01,4.599999999999999645e+00,1.549193338482966809e+00,1.707999999999999829e+01,1.690424798682272112e+01,1.027999999999999936e+01,1.073506404265945768e+01,8.948650734126200046e-01,5.307064328300146322e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.367853457172343745e-01,6.083432328936770606e-02,5.189145884513855123e+01,5.375482001358970763e+01,8.608783935737609454e+02,5.248405750012013868e+02,2.487760000000000218e+03,3.629387841275716255e+03,7.122399999999998954e+00,1.048293900774014631e+01,9.162661792930577587e-01,2.565649244071872490e-02
