0.000000000000000000e+00,8.343906291317093604e-01,7.898462128018151063e-01,6.429998945070530825e-01,6.228037811571582871e-01,8.808011941381047594e-01,4.801671988763889232e-01,5.651768804348228370e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.619897324090024515e-01,6.565805948259251235e-01,8.299984881124449210e-01,7.078542972299524116e-01,0.000000000000000000e+00,8.205104106037377498e-01,0.000000000000000000e+00,8.475292655784447682e-01,6.418508221137322334e-01,8.502719564709581013e-01,7.013206522303998547e-01,6.232451111831458501e-01
8.368166499893321397e-01,9.143419298554111840e-01,7.898462128018151063e-01,7.543587603689220211e-01,7.289112140144172747e-01,8.895318303924746317e-01,7.792879422965552916e-01,8.759416512799166332e-01,6.775363334573278884e-01,9.323382542273294105e-01,8.194159505563408663e-01,7.846935642822875367e-01,9.390857725409144097e-01,8.649084541110446667e-01,7.731650904404823166e-01,9.331858529077091680e-01,5.465440697700992834e-01,4.421024605373694016e-01,9.401069530698308307e-01,8.940624280096651777e-01,9.166944592064184549e-01,6.738362747142039311e-01,8.998755921711727446e-01,7.013206522303998547e-01,8.046841496117463910e-01
8.602793057059568982e-01,9.143419298554111840e-01,7.898462128018151063e-01,8.690777980195852903e-01,7.724300549070978184e-01,8.335270809163752848e-01,7.792879422965552916e-01,8.952743664451334737e-01,6.775363334573278884e-01,9.323382542273294105e-01,9.048423582135731724e-01,8.063457622470285857e-01,9.390768958586671600e-01,7.984028017153175227e-01,7.373256634215521466e-01,9.331858529077091680e-01,9.040277357147743498e-01,8.747787093246573997e-01,9.401069530698308307e-01,8.810211879436627980e-01,8.828960825370693044e-01,8.756371588514434423e-01,9.075489731183804532e-01,8.678770204789368892e-01,9.342052898954531504e-01
7.367521004861399270e-01,9.266360141693820163e-01,7.854283563674331337e-01,6.978313583390371999e-01,8.549235304771518607e-01,9.310909640770052009e-01,7.491948788862051734e-01,8.017267578080157220e-01,8.253398894156883658e-01,9.134448957707972383e-01,8.664275052007692768e-01,7.950317788360214966e-01,9.150383195166563732e-01,8.781941034026956583e-01,7.857038867132615234e-01,9.331858529077091680e-01,9.185500167670511695e-01,8.747787093246573997e-01,9.475111689759652123e-01,8.711989714625830716e-01,8.858027771375047710e-01,8.756371588514434423e-01,9.042788447241590921e-01,7.549014817816941392e-01,9.269984659236590874e-01
7.367521004861399270e-01,8.836572890008027592e-01,9.348072321134327511e-01,6.978313583390371999e-01,8.549235304771518607e-01,9.591642690328822107e-01,7.296415299484978467e-01,8.017267578080157220e-01,8.253398894156883658e-01,9.134448957707972383e-01,8.748098394293478686e-01,7.612317840365844246e-01,9.156556349881300738e-01,7.888985967368955521e-01,8.193016001585967656e-01,9.331858529077091680e-01,9.504734775302019489e-01,8.747787093246573997e-01,9.475111689759652123e-01,9.137823761602995587e-01,8.936376142060524774e-01,9.043841066586519872e-01,9.042788447241590921e-01,8.052392211647532161e-01,9.374610859485426051e-01
7.523943384110899357e-01,9.249219190924413692e-01,8.910950849205147017e-01,8.518403270312655540e-01,7.954200567029288127e-01,9.591642690328822107e-01,7.428238547182457463e-01,8.114457283662862563e-01,7.773990177198099039e-01,9.333482069998512154e-01,9.376516851396343721e-01,7.926904377445157523e-01,9.567783214877085829e-01,9.113682741623195804e-01,8.548499110536093015e-01,9.095813747616747769e-01,9.430437054070242020e-01,8.747787093246573997e-01,9.034963682393379880e-01,9.279385995562188238e-01,8.917531461405711068e-01,8.800884188641162620e-01,9.201975723428952314e-01,8.052392211647532161e-01,6.899695362934060716e-01
9.099686628072743977e-01,8.550853315948109268e-01,8.910950849205147017e-01,9.494564339111891682e-01,8.889117019148384813e-01,9.591642690328822107e-01,9.391136445605724470e-01,8.553576163340894656e-01,7.773990177198099039e-01,9.101486190371899099e-01,8.720364903104195209e-01,8.306530209769433792e-01,9.567783214877085829e-01,7.884153007480102504e-01,8.548499110536093015e-01,9.199290695446703525e-01,9.359653900897899614e-01,8.130349720942589009e-01,9.034963682393379880e-01,9.279385995562188238e-01,9.269487642514028236e-01,9.166215726518599505e-01,9.202492965638932043e-01,8.748818013244776814e-01,7.226219327592167119e-01
8.360129938044851272e-01,8.757728136974434197e-01,8.948078075325885949e-01,9.494564339111891682e-01,8.388940431732913039e-01,9.365506358205627491e-01,9.391136445605724470e-01,8.553576163340894656e-01,6.943936931683050151e-01,9.101486190371899099e-01,8.394248819024549002e-01,8.362136991504872663e-01,9.567783214877085829e-01,7.884153007480102504e-01,8.201768276838407035e-01,8.880702963210586054e-01,9.359653900897899614e-01,7.716802786243640577e-01,9.075595695803876373e-01,9.103934490250867873e-01,9.415238849391199816e-01,8.787285495167485028e-01,9.202492965638932043e-01,8.748818013244776814e-01,7.903764736767272536e-01
9.067023923118268103e-01,8.923464100913769403e-01,8.948078075325885949e-01,8.928984798529565614e-01,9.372983561979180145e-01,9.416045145054086074e-01,9.391136445605724470e-01,8.401312204772845016e-01,7.488423230355899518e-01,9.510718607866992524e-01,8.777114714894124203e-01,8.050976958600999378e-01,9.622898789417021481e-01,7.886954745437617653e-01,8.563194542968622924e-01,8.880702963210586054e-01,8.920338088960323430e-01,8.371545888345961473e-01,8.298169397532517699e-01,9.434015777392579238e-01,9.484571696256596240e-01,9.249044513770984244e-01,9.216633991269196358e-01,8.727048223555662343e-01,7.903764736767272536e-01
9.046820796948156218e-01,9.020998999112112005e-01,9.429899454271484238e-01,8.928984798529565614e-01,9.375582400165776154e-01,9.383522578448367790e-01,9.612175465366652460e-01,9.526312110052983506e-01,8.422021050305517065e-01,9.533680854259596327e-01,9.402632442080085529e-01,8.050976958600999378e-01,9.639233440370613692e-01,8.909037269562625205e-01,8.459759299055662485e-01,9.086802428630361694e-01,8.920338088960323430e-01,8.371545888345961473e-01,8.298169397532517699e-01,9.434015777392579238e-01,9.484571696256596240e-01,9.404171310465552214e-01,8.931109641987214909e-01,9.029519838503580198e-01,9.349135960059528072e-01
