5.585983752034633376e-01,5.007331496621769684e-01,8.347804100528880555e-01,6.063100153153676564e-01
5.688120313914886150e-01,6.356100304938673284e-01,7.188351315035090838e-01,6.933201959721742025e-01
4.814156294626257826e-01,6.768923497671868184e-01,7.188351315035090838e-01,6.319691402544402870e-01
5.147242803483829121e-01,8.240469606329012819e-01,9.530852950296103687e-01,7.259072986723698051e-01
5.147242803483829121e-01,8.088871917601306860e-01,6.877176484600489026e-01,9.180331113701208912e-01
4.401984257381810761e-01,9.405898679057433931e-01,9.469428075703375525e-01,6.905900814698389123e-01
4.401984257381810761e-01,9.405898679057433931e-01,9.469428075703375525e-01,6.905900814698389123e-01
4.842182683119992115e-01,8.716330383275541216e-01,9.469428075703375525e-01,9.180693050170239955e-01
5.249302755675913090e-01,9.402728351723119715e-01,8.381550918605509271e-01,5.942823815393092346e-01
5.249302755675913090e-01,9.414395505921634433e-01,8.381550918605509271e-01,9.389251331469657957e-01
7.560570926857694829e-01,9.414395505921634433e-01,8.381550918605509271e-01,8.298037668376512244e-01
9.514470274436995778e-01,9.306490564955820499e-01,8.521715052497959020e-01,9.453334531964250331e-01
9.514470274436995778e-01,9.405869126131704006e-01,8.521715052497959020e-01,9.335292376923576274e-01
8.870760539475298634e-01,9.405869126131704006e-01,8.521715052497959020e-01,9.335292376923576274e-01
9.545609222023991869e-01,9.533004436633599754e-01,8.521715052497959020e-01,9.469762587216508098e-01
9.545609222023991869e-01,9.472971185596340549e-01,8.521715052497959020e-01,9.469762587216508098e-01
9.529570456987184190e-01,9.472971185596340549e-01,8.521715052497959020e-01,9.469762587216508098e-01
9.529570456987184190e-01,9.472971185596340549e-01,9.607133492536308328e-01,9.470522490469801546e-01
9.529570456987184190e-01,9.550013660218468203e-01,9.630662013681091649e-01,9.470522490469801546e-01
9.529570456987184190e-01,9.550013660218468203e-01,9.546202223334647741e-01,9.443502090448617770e-01
9.529570456987184190e-01,9.550013660218468203e-01,9.586929434060204036e-01,9.443502090448617770e-01
9.529570456987184190e-01,9.550013660218468203e-01,9.586929434060204036e-01,9.443502090448617770e-01
9.529570456987184190e-01,9.551572319170027470e-01,9.586929434060204036e-01,9.443502090448617770e-01
9.206973932528992322e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.555337735450379899e-01
9.206973932528992322e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.554818202835744234e-01
9.206973932528992322e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.554818202835744234e-01
9.415249041371364092e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.555892597045243519e-01
9.415249041371364092e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.555245878311697805e-01
9.415249041371364092e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.555245878311697805e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.555245878311697805e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.576273864682127712e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.576273864682127712e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.576273864682127712e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.576273864682127712e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.576273864682127712e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.576273864682127712e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.576273864682127712e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.576273864682127712e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.576273864682127712e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.583778701426340918e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.583778701426340918e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.583778701426340918e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.583778701426340918e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.583778701426340918e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.553089335720263975e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.577554946025795823e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.577554946025795823e-01
9.532367191361942327e-01,9.551572319170027470e-01,9.599060855207496301e-01,9.577554946025795823e-01
9.532367191361942327e-01,9.554261951247455809e-01,9.599060855207496301e-01,9.578155777920059899e-01
9.532367191361942327e-01,9.554261951247455809e-01,9.599060855207496301e-01,9.578155777920059899e-01
9.532367191361942327e-01,9.554261951247455809e-01,9.599060855207496301e-01,9.578155777920059899e-01
9.532367191361942327e-01,9.554261951247455809e-01,9.599060855207496301e-01,9.578155777920059899e-01
9.532367191361942327e-01,9.576682536049280214e-01,9.599060855207496301e-01,9.578155777920059899e-01
9.532367191361942327e-01,9.576682536049280214e-01,9.599060855207496301e-01,9.578155777920059899e-01
9.532367191361942327e-01,9.576682536049280214e-01,9.599060855207496301e-01,9.644034387754687465e-01
9.532367191361942327e-01,9.576682536049280214e-01,9.599060855207496301e-01,9.644034387754687465e-01
9.532367191361942327e-01,9.576682536049280214e-01,9.599060855207496301e-01,9.644034387754687465e-01
9.532367191361942327e-01,9.579935318227729146e-01,9.599060855207496301e-01,9.644034387754687465e-01
9.532367191361942327e-01,9.579935318227729146e-01,9.599060855207496301e-01,9.644034387754687465e-01
