alignment	ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	best_phenotype	complexity	gen	generalization	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	precision	regens	runtime_error	simplicity	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.6372388638338228	0.006149950623199981	300.808	8.5	303.806	200.704	0.5348388259458456	and({c})seq({e})and({a})lo4({h})xor({d})seq({g})	0.932233687340267	0	0.7975214648915906	0	1824	13	1842	1216	10	4	12	7	0	0	0	0.9230769230769231	0	113.45363712310791	500	113.45363712310791	443	11.400000000000006	
0.7179618341695454	0.03809174897390389	150.622	10.186	168.688	110.648	0.5585427945884318	{d}and({e})xor({h}{a}{b}{c})lo3({e})xor({c})	0.9035629726132852	1	0.6929320474163395	0	500	20	742	486	10	4	12	7	0	0	0	0.8	0	10.115899085998535	1000	123.56953620910645	838	16.200000000000003	
0.7179618341695454	0.11004430923206235	92.27	9.144	100.358	65.682	0.5585427945884318	{d}and({e})xor({h}{a}{b}{c})lo3({e})xor({c})	0.9035629726132852	2	0.6929320474163395	0	500	20	683	439	16	4	12	7	0	0	0	0.8	0	7.236540079116821	1500	130.80607628822327	1271	15.266666666666666	
0.7661222425816228	0.20316544512208892	100.724	10.44	116.004	75.468	0.5970138672484404	{d}and({e})xor({h}{a}{b}{c})lo3({e})	0.9196996277569327	3	0.791922339904388	0	496	21	716	466	16	4	12	7	0	0	0	0.8571428571428572	0	6.638097286224365	2000	137.44417357444763	1693	15.349999999999994	
0.9140304221917389	0.2839764447902877	99.45	10.228	115.072	74.806	0.6229889736890006	opt({g}{d}{c})xor({a}{b}and({c})){d}seq({e})xor({e}and({h}){g})	0.8885233166386385	4	0.4392667841069149	0	434	20	636	409	16	4	12	7	0	0	0	0.7777777777777778	0	5.1262688636779785	2500	142.5704424381256	2083	16.679999999999993	
0.9140304221917389	0.3022873611998486	96.492	10.066	111.778	72.832	0.6229889736890006	opt({g}{d}{c})xor({a}{b}and({c})){d}seq({e})xor({e}and({h}){g})	0.8885233166386385	5	0.4392667841069149	0	464	20	673	439	18	4	12	7	0	0	0	0.7777777777777778	0	4.466475486755371	3000	147.03691792488098	2468	17.733333333333334	
0.9752116615542848	0.30682152396272216	88.66	9.658	98.336	64.552	0.9179627441619829	opt({a}{d}{c})xor({a}{b}and({c})){d}seq({e})xor({e}and({h}){g})	0.9644558345869223	6	0.6979059380451546	0	426	20	644	417	16	4	12	7	0.8902467672235751	0	0	0.7777777777777778	0	4.454574346542358	3500	151.49149227142334	2849	18.60000000000001	
0.9752116615542848	0.30418017636224787	94.438	10.278	106.228	69.894	0.9308991290913696	opt({a}{d})xor({a}{b}and({c})){d}seq({e})xor({e}and({h}){g})	0.9796563615845353	7	0.7676965318496701	0	470	20	676	440	31	4	12	7	0.8994967465400463	0	0	0.8235294117647058	0	5.149165391921997	4000	156.64065766334534	3252	18.700000000000003	
0.9752116615542848	0.3031070553735898	100.776	11.452	121.53	79.594	0.9308991290913696	opt({a}{d})xor({a}{b}and({c})){d}seq({e})xor({e}and({h}){g})	0.9796563615845353	8	0.7676965318496701	0	498	20	709	473	23	4	12	7	0.8994967465400463	0	0	0.8235294117647058	0	5.671581268310547	4500	162.31223893165588	3655	18.777777777777786	
0.9752116615542848	0.3750799597117749	100.216	12.328	130.572	84.768	0.9308991290913696	opt({a}{d})xor({a}{b}and({c})){d}seq({e})xor({e}and({h}){g})	0.9796563615845353	9	0.7676965318496701	0	499	20	715	469	19	4	12	7	0.8994967465400463	0	0	0.8235294117647058	0	5.461385488510132	5000	167.77362442016602	4054	18.92	
