6.087179860000000442e-01,3.826388653517560634e-01,4.298814618784534414e-01,5.451019225844678795e-01,5.196525156408746682e-01,5.801608150470749514e-01,4.609534823429967121e-01,5.824618648326221892e-01,4.575443139423662209e-01,6.621020277191762560e-01,4.859164537267243733e-01,7.499999999998199773e-02,5.920189858645537040e-01,5.297464441624218923e-01,4.531062849090518041e-01,4.673067773601445873e-01,4.420210968421475761e-01,5.432066391016576734e-01,4.615740138649854774e-01,7.499999999998199773e-02,7.499999999998199773e-02,7.499999999998199773e-02,5.266345026426728637e-01,7.499999999998199773e-02,5.666090242833023982e-01,4.718213881042245816e-01,5.802686035998856351e-01,4.005345559966206892e-01,6.281548957883582585e-01,4.597419265846665049e-01,5.468949188378945392e-01
7.025955940000000455e-01,4.670825400374877256e-01,5.773349714116985387e-01,5.794706500716159114e-01,5.818246176568895311e-01,5.803097375048749118e-01,6.246079698820873327e-01,6.064020958815763418e-01,6.042662015144388832e-01,6.665657149228645384e-01,6.564068394397947204e-01,6.514774849273824442e-01,6.093167774391462510e-01,5.549708864374761630e-01,5.425669457880084590e-01,5.922115562809937561e-01,5.847889869663829288e-01,5.869370837824904319e-01,4.667234751435611062e-01,6.001442912738264024e-01,4.487811567550489822e-01,5.214103661673100687e-01,5.714649357038551480e-01,5.340778644208136194e-01,5.732335534692005741e-01,5.820693445244898845e-01,5.965146903061628869e-01,5.392130447133235416e-01,6.281548957883582585e-01,5.910876266261184675e-01,5.528009097507823322e-01
7.025955940000000455e-01,5.430510448200687179e-01,5.897517455170547818e-01,5.794706500716159114e-01,5.818246176568895311e-01,6.184225938682151869e-01,6.363430658363786740e-01,6.470087651247835581e-01,6.315735010428799034e-01,6.665657149228645384e-01,6.648363656733714544e-01,6.514774849273824442e-01,6.141775744085494759e-01,5.830153971387277423e-01,5.646085756911577436e-01,5.922115562809937561e-01,5.938108944794129318e-01,5.869370837824904319e-01,5.942031579722522050e-01,6.001442912738264024e-01,4.793426893573921044e-01,5.576732082953200775e-01,5.714649357038551480e-01,5.680630894213296589e-01,5.800247248784876630e-01,6.485174750191952109e-01,6.456557742730218985e-01,5.839498019035302967e-01,6.281548957883582585e-01,6.310516207325185256e-01,6.311197953775461444e-01
7.495343829999999707e-01,5.994222200822119095e-01,6.051743471205002223e-01,6.128124894390307720e-01,6.075747577571677382e-01,8.219980970795208730e-01,6.755384456052777598e-01,7.342527542565686627e-01,6.969181713825882696e-01,7.105794926737233341e-01,6.807474355662549437e-01,7.259436000452649251e-01,6.254608636417563483e-01,6.109423202211790027e-01,8.685370251310673417e-01,6.025583857972778290e-01,5.938108944794129318e-01,5.946681135648804739e-01,5.942031579722522050e-01,6.011990042021819747e-01,5.631459404769794119e-01,6.173811794771637551e-01,5.917066586738578549e-01,6.218789418303051209e-01,6.122140278323647822e-01,6.485174750191952109e-01,6.589958873216000823e-01,5.839498019035302967e-01,6.281548957883582585e-01,6.310516207325185256e-01,6.311197953775461444e-01
7.495343829999999707e-01,5.994222200822119095e-01,6.051743471205002223e-01,6.272108577798178874e-01,8.215370603110858649e-01,8.219980970795208730e-01,7.038278695274884367e-01,7.342527542565686627e-01,7.218421160428867278e-01,7.933659463003860379e-01,7.243941875389833251e-01,7.451600389460305562e-01,6.390414948798907036e-01,6.463552600852118246e-01,8.685370251310673417e-01,6.095939827420432389e-01,6.297402057329953839e-01,6.080959594913659672e-01,6.111241641962260607e-01,6.187340807999577308e-01,5.829942277487341062e-01,6.173811794771637551e-01,7.779215513766807311e-01,6.218789418303051209e-01,6.122140278323647822e-01,6.485174750191952109e-01,6.593002860179847380e-01,6.336556350382377412e-01,6.468238452735650679e-01,6.568616136950453654e-01,6.311197953775461444e-01
8.332053409999999882e-01,6.442557734531297875e-01,6.182413460856533982e-01,6.272108577798178874e-01,8.222811587445914006e-01,8.248604051091490419e-01,7.143067092434504106e-01,7.837108213744857776e-01,7.705037945120855047e-01,8.339826819729704299e-01,7.270745896472851078e-01,8.675199479462153418e-01,6.390414948798907036e-01,8.014617704454686242e-01,8.797434373287685849e-01,6.372298074312932048e-01,6.297402057329953839e-01,6.131501521843554237e-01,6.139522406442500246e-01,6.453855250098514684e-01,5.829942277487341062e-01,6.401479716148213983e-01,7.987151319517766801e-01,6.218789418303051209e-01,6.240140395203732648e-01,6.485174750191952109e-01,6.593002860179847380e-01,6.336556350382377412e-01,6.468238452735650679e-01,6.568616136950453654e-01,6.311197953775461444e-01
8.643794750000000082e-01,6.568912382605429645e-01,6.182413460856533982e-01,6.272108577798178874e-01,8.353099613507388721e-01,8.463273277949312501e-01,7.143067092434504106e-01,7.837108213744857776e-01,7.705037945120855047e-01,8.551602398851948506e-01,7.270745896472851078e-01,8.714768149021739907e-01,8.620610655643531350e-01,8.093671875959540518e-01,8.923559083183306706e-01,6.372298074312932048e-01,6.387831288781107286e-01,6.182274031090405630e-01,6.461262817258052182e-01,8.488535444537582686e-01,5.962799587680516211e-01,8.339665030421906655e-01,8.164928901714194609e-01,6.568902023778004917e-01,6.276769336565488633e-01,6.754862877926590681e-01,8.865367933583668814e-01,8.987432129155422666e-01,6.538996682737595600e-01,8.417403222707706689e-01,7.979086062185120065e-01
8.878533040000000653e-01,6.670126291021194476e-01,6.182413460856533982e-01,6.272108577798178874e-01,8.419653723476696605e-01,8.514361563742371963e-01,7.393059787383257087e-01,7.965028123847738284e-01,8.523747214274153272e-01,8.551602398851948506e-01,7.316495342133819690e-01,8.894050458667011050e-01,8.660294496275966480e-01,8.367270303346503457e-01,9.253521863861228214e-01,6.372298074312932048e-01,6.387831288781107286e-01,6.208977267585782389e-01,6.685236706080859292e-01,8.500396039519579894e-01,6.154391854877764301e-01,8.688293451731249339e-01,8.354184649664176954e-01,6.568902023778004917e-01,6.478911342124166195e-01,8.546786297780311070e-01,8.865367933583668814e-01,8.987432129155422666e-01,6.743875336964041400e-01,8.417403222707706689e-01,8.504007431365870895e-01
9.131619409999999215e-01,8.414145815223020852e-01,8.812397053374213529e-01,6.272108577798178874e-01,8.568467514727803325e-01,8.626000887673702655e-01,8.425411643021830654e-01,8.275994321615420812e-01,8.837839115896495290e-01,8.755956288051055525e-01,7.701330215548825020e-01,9.124224118610487766e-01,8.660294496275966480e-01,8.367270303346503457e-01,9.253521863861275953e-01,8.730133245082670745e-01,6.538289034760641494e-01,6.322731054190262601e-01,6.705351823882996776e-01,8.653666787947783545e-01,6.317037302718127023e-01,8.784551127035764573e-01,8.438858512449843863e-01,6.866643140353747565e-01,6.478911342124166195e-01,8.546786297780361030e-01,8.943338852905331482e-01,8.987432129155422666e-01,8.673214994013297430e-01,8.417403222707706689e-01,8.662568572205169293e-01
9.131619409999999215e-01,8.516692207761892286e-01,8.812397053374213529e-01,6.278695899636087541e-01,8.568467514727803325e-01,8.829433152255575790e-01,8.425411643021830654e-01,8.286699949286143729e-01,8.839297510171308936e-01,8.939969380446347591e-01,8.511806159782868697e-01,9.124224118610487766e-01,8.716224440403551599e-01,8.735956716859670790e-01,9.253521863861275953e-01,8.730133245082670745e-01,6.538289034760641494e-01,7.934202288403079395e-01,6.878034002420534421e-01,8.945758327504828022e-01,6.317037302718127023e-01,8.784551127035764573e-01,8.825853138153574307e-01,6.866643140353747565e-01,6.689418322729997479e-01,8.721195010001948633e-01,8.965188658422285073e-01,9.056072250250770672e-01,8.938829942872713596e-01,8.982794887665180861e-01,8.723462118261252618e-01
