# alignment_mean,alignment_std,ave_fitness_mean,ave_fitness_std,ave_genome_length_mean,ave_genome_length_std,ave_tree_depth_mean,ave_tree_depth_std,ave_tree_nodes_mean,ave_tree_nodes_std,ave_used_codons_mean,ave_used_codons_std,best_fitness_mean,best_fitness_std,complexity_mean,complexity_std,generalization_mean,generalization_std,invalids_mean,invalids_std,max_genome_length_mean,max_genome_length_std,max_tree_depth_mean,max_tree_depth_std,max_tree_nodes_mean,max_tree_nodes_std,max_used_codons_mean,max_used_codons_std,min_genome_length_mean,min_genome_length_std,min_tree_depth_mean,min_tree_depth_std,min_tree_nodes_mean,min_tree_nodes_std,min_used_codons_mean,min_used_codons_std,precision_mean,precision_std,regens_mean,regens_std,runtime_error_mean,runtime_error_std,simplicity_mean,simplicity_std,time_taken_mean,time_taken_std,total_time_mean,total_time_std,unique_inds_mean,unique_inds_std,unused_search_mean,unused_search_std,metrics_average_mean,metrics_average_std
4.908613661546644691e-01,2.352522519901661668e-01,5.506320967810455352e-03,2.402882420153061062e-03,2.978670322580644552e+02,5.367169539890384478e+00,8.500000000000000000e+00,0.000000000000000000e+00,3.005541290322581176e+02,5.370950968490713073e+00,1.987428387096774145e+02,3.576601370167235672e+00,4.438636053873872833e-01,1.744335192233407439e-01,6.591773329124817060e-01,3.029519728878178331e-01,4.988989903373854951e-01,2.685535677152865452e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.665032258064516100e+03,1.168217511427663595e+02,1.300000000000000000e+01,0.000000000000000000e+00,1.676838709677419274e+03,1.145318935082849805e+02,1.110225806451612925e+03,7.787529720439093239e+01,1.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.592927210518344516e-01,2.951183440131993629e-01,6.606940226396145022e+01,1.227580268722429402e+01,6.606940226396145022e+01,1.227580268722429402e+01,1.299354838709677438e+02,2.031544677656707734e+02,3.045161290322579983e+00,4.767824871599573022e+00,3.937758853416249427e-01,1.702513298841306089e-01
6.773658965902155105e-01,7.789032179404985212e-02,3.031420034168104405e-02,1.948959129042581589e-02,1.377700645161290254e+02,1.047070218533132646e+01,9.636645161290326556e+00,2.840783113733182930e-01,1.509983225806451799e+02,1.081570159801166753e+01,9.913896774193548822e+01,7.095102224746630881e+00,5.798326712447763320e-01,5.502256006755918555e-02,8.486095761776434321e-01,7.705026780577206580e-02,6.638971302618940085e-01,1.386639234700797196e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.953225806451612812e+02,5.005719933231178587e+00,2.000000000000000000e+01,0.000000000000000000e+00,7.264193548387096371e+02,2.720030146126632431e+01,4.756129032258064626e+02,1.764648812608852424e+01,1.009677419354838790e+01,5.300540879082251688e-01,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.509649774170049419e-01,7.127386441870120493e-02,9.168717945783708245e+00,4.271422073739613801e+00,7.523812020984193794e+01,1.498296396999628399e+01,2.447096774193548470e+02,3.826184146073868533e+02,4.561290322580646261e+00,7.143084967379057737e+00,5.213268180669232699e-01,4.757819172108888189e-02
7.064346599261556170e-01,7.011802076187223509e-02,8.964417139631063181e-02,5.161527711470754315e-02,1.044344516129032172e+02,9.967601293088586445e+00,1.001193548387096754e+01,4.174934371115520126e-01,1.173783225806451611e+02,1.246022174603879051e+01,7.658096774193548129e+01,7.937256743476469367e+00,6.053886350077247736e-01,4.322741331771631779e-02,8.784143861541908738e-01,7.354786101689578248e-02,7.182503981318275610e-01,1.323804027090952351e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.847741935483870748e+02,1.603968802974581820e+01,2.025806451612903203e+01,4.375696763306625714e-01,6.876129032258064626e+02,4.965602807141690533e+01,4.483870967741935374e+02,3.198455012048769674e+01,1.038709677419354804e+01,1.474020601134950592e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.776942752235761258e-01,5.953649624126473860e-02,1.224368807568550288e+01,6.768803154751499740e+00,8.748180828552743549e+01,2.003535421309257814e+01,3.616451612903225623e+02,5.654337500560021681e+02,4.922580645268818778e+00,7.700134463911850524e+00,5.513071456461360320e-01,3.597575333663406705e-02
7.561997530409908519e-01,5.525845009249274326e-02,1.833976110477796018e-01,5.498474319424866835e-02,1.115842580645161775e+02,1.378224942305170941e+01,1.104903225806451594e+01,5.323988005531048451e-01,1.253864516129032296e+02,1.665905494519462238e+01,8.147651612903227658e+01,1.030158762543805828e+01,6.483868446274686503e-01,6.984037782086548185e-02,8.794604047352028164e-01,5.734639965324039856e-02,7.572882665952979098e-01,1.411333989573713699e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.716451612903225623e+02,2.847471814366355503e+01,2.041935483870967616e+01,4.934535013154305316e-01,6.822580645161290249e+02,5.032537213101230122e+01,4.459032258064515872e+02,3.157720169700803936e+01,1.770967741935483986e+01,3.803169716952127910e+00,4.032258064516129004e+00,1.766846959694085561e-01,1.206451612903225801e+01,3.533693919388171123e-01,7.064516129032258007e+00,3.533693919388171123e-01,8.057241166626022411e-02,2.466641158793337896e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.775223558472668994e-01,6.204131642916422412e-02,2.319594271715867606e+01,1.518571227820683411e+01,1.106777510039764394e+02,3.395818611095038619e+01,4.789354838709677438e+02,7.488364279585151735e+02,5.085483870967743236e+00,7.959070637394177972e+00,6.032935468356669384e-01,7.819029455166340292e-02
7.805595349673563055e-01,5.312303679411759655e-02,2.652207626937345131e-01,4.541261286869101993e-02,1.179669032258064618e+02,1.552026439614089348e+01,1.185690322580644995e+01,1.092892798061232407e+00,1.343210967741935349e+02,1.855089620886077384e+01,8.709529032258065229e+01,1.134360031085753029e+01,6.763745364429375462e-01,7.658529777268488492e-02,8.870906846514473587e-01,5.115236121154892457e-02,7.719819475265242703e-01,1.304650651326271227e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.724838709677419502e+02,2.617542675221877246e+01,2.048387096774193594e+01,4.997397866074085870e-01,6.806129032258064626e+02,4.091507918206325911e+01,4.435161290322580498e+02,2.578805796105448778e+01,2.400000000000000000e+01,8.732586358927637349e+00,4.419354838709677047e+00,9.426863997549973506e-01,1.467741935483870996e+01,6.462732353215844938e+00,8.870967741935483986e+00,4.217795904175781097e+00,1.596922478890658581e-01,3.273128372509362394e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.723089312790036631e-01,6.742404386346516343e-02,3.265709892411260995e+01,2.355995124478283387e+01,1.433348499261535665e+02,5.379623578393706396e+01,5.964838709677419502e+02,9.326527504734331160e+02,5.172903225806451566e+00,8.100035122802543341e+00,6.355957424360533237e-01,8.527811270986808412e-02
7.888278848507396246e-01,5.286167129931440556e-02,3.001530043781251988e-01,3.815956643814689270e-02,1.175775483870967690e+02,1.342506721996437236e+01,1.211148387096774215e+01,1.540679110232755944e+00,1.353529677419355153e+02,1.709068309755040005e+01,8.767800000000001148e+01,1.028421924208905835e+01,6.990608717294610752e-01,9.023977999271580452e-02,8.966494412682963766e-01,4.490926193458549126e-02,7.775550842592674483e-01,1.401936939164864504e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.669032258064515872e+02,3.561564973046547067e+01,2.035483870967741993e+01,4.784644185223009272e-01,6.636129032258064626e+02,6.043534397394209634e+01,4.328064516129032313e+02,4.057841421633150247e+01,2.512903225806451601e+01,1.008269656546389825e+01,4.129032258064516014e+00,3.352356401746214298e-01,1.264516129032258007e+01,1.992702607932967718e+00,7.516129032258064946e+00,1.499913282266150727e+00,2.568177400639261587e-01,4.020344766919601298e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.848095905407662443e-01,7.332524773934083473e-02,4.540749835967079662e+01,4.375493484334015193e+01,1.887423482865017661e+02,8.431194788834353915e+01,7.133548387096774377e+02,1.115414621257627687e+03,5.253763440752687863e+00,8.229842006594886072e+00,6.635808284041978533e-01,1.016340962385011426e-01
8.091576384736880456e-01,5.602992984545997895e-02,3.151576973253341629e-01,4.376733492013032412e-02,1.168680645161290386e+02,1.321982678607787776e+01,1.208741935483870833e+01,1.595917549293045079e+00,1.342332258064515997e+02,1.550144797130500507e+01,8.691212903225805064e+01,9.227206125722807073e+00,7.551360929599556515e-01,1.021478022011095693e-01,9.054817814189051184e-01,4.421093020750355845e-02,7.968755544680429237e-01,1.259517827224723163e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.700000000000000000e+02,2.473863375370596174e+01,2.041935483870967616e+01,4.934535013154306426e-01,6.794838709677419502e+02,4.446228627887506235e+01,4.418709677419354875e+02,2.907802843683100846e+01,2.654838709677419217e+01,9.300845295186604744e+00,4.258064516129032029e+00,5.661267346704594861e-01,1.296774193548387011e+01,2.264506938681837500e+00,7.870967741935483986e+00,2.027901115548608413e+00,4.579302932243123347e-01,4.448743522938642947e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.749950821583699634e-01,6.941793680379323983e-02,4.202713291874334800e+01,3.281018929802962703e+01,2.307694812049870450e+02,1.110910077420101061e+02,8.280322580645160997e+02,1.294776739600703877e+03,5.374193548248847208e+00,8.423952041212078967e+00,7.245581132251831535e-01,1.194919139292035387e-01
8.227329800294456152e-01,5.771992562335412358e-02,3.274931903699448976e-01,5.025772006148530174e-02,1.174833548387096869e+02,1.680083747057863519e+01,1.225006451612903291e+01,1.659497046532645292e+00,1.352716129032258152e+02,1.811887148390197666e+01,8.748167741935482411e+01,1.095167311532689958e+01,7.752469732114488643e-01,1.055846898908047865e-01,9.080055393665555918e-01,3.772890564378737072e-02,8.138071347897640750e-01,1.156087031645626206e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.736129032258064626e+02,2.783207411666971254e+01,2.029032258064516014e+01,4.539112025635576031e-01,6.862580645161290249e+02,3.963703688506616629e+01,4.476129032258064626e+02,2.641929575793937701e+01,2.796774193548387188e+01,1.056923066436855230e+01,4.161290322580645018e+00,4.469808535661618509e-01,1.270967741935483808e+01,2.302783006138676924e+00,7.516129032258064946e+00,1.499913282266150727e+00,5.211845748940261425e-01,4.442040680355804905e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.807520425467095793e-01,7.038253278339849650e-02,4.052606572648128491e+01,2.568886890812899182e+01,2.712955469330812548e+02,1.290745253542608566e+02,9.416451612903225623e+02,1.472455279969087087e+03,5.491129032258065479e+00,8.608722481155041351e+00,7.545013138743346115e-01,1.223446541908190521e-01
8.519134567482128384e-01,5.239086338039989493e-02,3.466598857463949468e-01,6.203459841009272002e-02,1.186370967741935516e+02,1.666700298804611435e+01,1.253806451612903317e+01,1.817981332376636061e+00,1.385714193548387243e+02,2.118080960524925160e+01,8.945593548387095950e+01,1.303938655279676340e+01,8.170758034333485131e-01,9.502122959474754160e-02,8.963308830816401063e-01,5.995816395272263177e-02,8.132004058803699031e-01,1.101781261934387385e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.563225806451612812e+02,3.934002894268429884e+01,2.019354838709677580e+01,3.950789907714803428e-01,6.602580645161290249e+02,6.255576492447487169e+01,4.291612903225806690e+02,4.120139112448913465e+01,3.064516129032258007e+01,1.256094404479878612e+01,4.548387096774193949e+00,1.213863724014631051e+00,1.751612903225806406e+01,1.475142632303722756e+01,1.074193548387096797e+01,9.817587056336240181e+00,6.791563700312008844e-01,3.688902685133454984e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.788452770247031642e-01,8.443393663784788672e-02,4.402177768370214039e+01,2.769971963713122065e+01,3.153173246167833668e+02,1.428479631346396843e+02,1.053677419354838776e+03,1.647642996625428168e+03,5.617204301111111242e+00,8.805280103264133018e+00,8.138296525726842479e-01,1.001853469440495970e-01
8.534995468122545947e-01,5.234916161803471885e-02,3.659705549184450457e-01,6.829444322673423884e-02,1.179121290322580506e+02,1.655539951631011064e+01,1.267993548387096681e+01,2.010066825008302693e+00,1.376845806451612759e+02,2.238692405325209478e+01,8.875670967741933737e+01,1.374837299041071148e+01,8.350576768285039586e-01,9.028878244611401871e-02,9.140379242873600818e-01,4.426469082449393383e-02,8.506466900169188383e-01,9.786915261912169928e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.650000000000000000e+02,3.407392343221596320e+01,2.032258064516129181e+01,4.674637660061108368e-01,6.718064516129031745e+02,5.035513835128140414e+01,4.376774193548387188e+02,3.359184530149579473e+01,3.174193548387096797e+01,1.214686403691592886e+01,4.258064516129032029e+00,7.169713151900922732e-01,1.412903225806451601e+01,6.641715360841905280e+00,8.354838709677419928e+00,4.193300240797136702e+00,7.178894816625451814e-01,3.543100092959896585e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.021067057162468483e-01,5.265087441132368373e-02,4.820702029818895085e+01,4.094554469183325551e+01,3.635243449120691821e+02,1.650427949726417580e+02,1.164645161290322676e+03,1.821175312607433170e+03,5.739354838709678219e+00,8.996450172862576977e+00,8.309806678617106535e-01,9.486825583746118229e-02
