0.000000000000000000e+00,3.689227984282680284e-01,6.300420333302133580e-01,4.041365999119231334e-01,3.831786220329629344e-01,4.359470280041475299e-01,4.573910771709739920e-01,5.115282595612473671e-01,0.000000000000000000e+00,3.760283418498671648e-01,3.183536481482489022e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.580754851008844719e-01,5.419877493052314144e-01,0.000000000000000000e+00,4.958189364923842879e-01,3.818018686236885895e-01,5.435325735354317178e-01,3.595425244996975911e-01,4.444280908320928924e-01,4.310976718597483992e-01,5.224203458033992442e-01,4.813987355026153603e-01,0.000000000000000000e+00,4.045838511426343986e-01,0.000000000000000000e+00,4.285459601827699694e-01,0.000000000000000000e+00,3.983486987431140158e-01,3.977319075734530029e-01,3.972077468903245090e-01,5.499334891760789823e-01,3.683490017575495878e-01
4.816118714012678770e-01,5.486774368663162038e-01,6.300420333302133580e-01,5.433034740859162826e-01,4.898805544630838726e-01,4.456776668006364739e-01,5.865258800190426003e-01,5.532678664670178659e-01,5.523410967348000300e-01,4.853780686325510629e-01,5.264981748609225409e-01,5.420530428022002356e-01,4.938049750643661029e-01,4.578757833916212716e-01,5.254219482816739895e-01,5.419877493052314144e-01,5.325825067012821545e-01,5.208126827609427245e-01,5.434968882512916100e-01,5.640618907892221978e-01,5.230927506606900534e-01,5.231671321421911269e-01,5.420159269308864047e-01,6.017480128840964060e-01,5.317101684319213151e-01,4.683027044359758251e-01,4.459442908508730041e-01,4.200761657746996947e-01,5.797798244501490839e-01,3.991564376898569244e-01,5.193176436166921928e-01,4.772045229888522977e-01,4.794608552406475765e-01,5.499334891760789823e-01,4.814182725796190554e-01
5.299902459292180623e-01,5.486774368663162038e-01,6.300420333302133580e-01,5.819807741146609814e-01,5.360505746141808192e-01,4.966473566620656088e-01,5.865258800190426003e-01,5.620675637268504055e-01,5.523410967348000300e-01,4.996592201577331749e-01,5.805039196497072673e-01,5.420530428022002356e-01,5.424497395120247978e-01,5.338640522679277689e-01,7.782850795608075023e-01,6.092992903703671193e-01,5.326060047477831905e-01,5.230247203580296045e-01,5.434968882512916100e-01,5.715931416602867410e-01,5.622083111982707493e-01,5.917546396733669445e-01,6.001206882535681242e-01,6.023943084005775050e-01,5.755878703401264840e-01,5.137744247967407363e-01,5.261288146551945655e-01,6.121656797633491243e-01,5.797798244501490839e-01,5.725440506072786429e-01,5.346398572319304154e-01,5.497573742001946595e-01,5.028734499867630880e-01,5.500544817339585446e-01,5.389628354148198186e-01
7.583961716563077937e-01,5.526989174969977325e-01,6.351154022189631210e-01,8.384212554994729949e-01,5.783159653091991537e-01,5.652205970426067427e-01,6.341412595104782834e-01,6.084812055284042343e-01,5.899785182512129467e-01,5.377899956679579319e-01,5.805039196497072673e-01,5.523236085341959312e-01,5.584467041570156942e-01,5.604450926825851331e-01,7.934871078526548605e-01,6.093742191357116589e-01,5.502372257997849569e-01,5.309212065108197542e-01,6.006697327070866788e-01,6.010833440965207553e-01,8.227801324191655885e-01,5.917546396733669445e-01,6.195407310911615895e-01,6.023943084005775050e-01,5.886834168668607647e-01,5.401293217956502080e-01,5.490956897724330599e-01,6.121656797633491243e-01,5.997075817268768816e-01,6.114436078501822580e-01,5.418104873514345554e-01,5.497573742001946595e-01,5.813285939067436292e-01,6.083723042747045673e-01,5.866784270297484838e-01
7.598675356504620559e-01,5.782112365456528735e-01,8.424522431639677178e-01,8.384212554994729949e-01,5.783159653091991537e-01,6.216282572797384720e-01,6.533072322710397062e-01,6.084812055284042343e-01,5.899785182512129467e-01,5.776631767825269881e-01,6.149565164176834520e-01,5.523236085341959312e-01,5.904498514997628122e-01,5.693122699100543471e-01,7.934871078526548605e-01,6.093742191357116589e-01,5.856374190987134742e-01,5.558399127258217831e-01,7.392198195012387174e-01,6.205354836907575056e-01,8.227801324191655885e-01,5.917546396733669445e-01,7.624409632984469054e-01,6.023943084005775050e-01,5.893813729083501318e-01,5.640882368375131906e-01,5.670773492352116918e-01,6.121656797633491243e-01,5.997075817268768816e-01,8.543413227243574770e-01,5.638267284637050736e-01,5.756874273574652534e-01,5.813285939067436292e-01,6.307332296059537935e-01,5.966464692143713666e-01
7.804217895051063225e-01,7.827405410651921969e-01,8.870009687773874330e-01,8.500449824499499707e-01,5.822025008037394755e-01,6.216282572797384720e-01,8.308105459648503777e-01,8.576977981108392379e-01,6.150758074314963686e-01,7.594956430150389126e-01,7.889760820901809968e-01,5.732917217068538296e-01,5.924424008349458148e-01,5.778135226176343009e-01,7.934871078526548605e-01,6.396158809590926086e-01,7.927629032706540180e-01,5.838190402520976319e-01,7.392198195012387174e-01,8.120196060067702559e-01,8.227801324191655885e-01,6.013917256542993250e-01,8.483026230170660487e-01,6.037241385056237863e-01,8.053841635873876248e-01,5.919965189293631136e-01,5.895422149477097529e-01,6.121656797633491243e-01,6.184365924087888988e-01,8.635878381453025998e-01,5.695022033372506565e-01,5.951311966032890588e-01,6.020833621873359354e-01,6.307332296059537935e-01,6.541063818553624065e-01
8.067619258514427960e-01,8.136477257639302962e-01,8.870009687773874330e-01,8.782541831911873098e-01,8.055130934280605448e-01,6.216282572797384720e-01,8.990444951246205907e-01,8.781866077595124054e-01,6.150758074314963686e-01,8.138386059354840718e-01,8.380200559844805941e-01,6.309215676807016226e-01,6.135402236941620568e-01,5.946080586225682696e-01,7.974101631731751461e-01,8.541591402865813532e-01,7.927629032706540180e-01,8.273476302886278999e-01,8.768908425838858323e-01,8.238032486286802625e-01,8.227801324191655885e-01,6.207774246802252316e-01,8.483026230170660487e-01,6.068712207607700471e-01,8.255101870794389063e-01,7.905296123155556298e-01,6.113570577788044469e-01,6.276337769204926031e-01,6.209346620701690078e-01,8.635878381453025998e-01,5.759969044454318343e-01,6.145099520688365180e-01,7.989069258403846963e-01,8.650672961100995817e-01,7.967471569300426104e-01
8.205105467492080917e-01,8.312126079071427975e-01,9.086080406049639180e-01,8.782541831911873098e-01,8.215577693918891811e-01,6.295080688752463516e-01,8.990444951246205907e-01,8.781866077595124054e-01,6.257066975442843182e-01,8.248139122434928749e-01,8.847318091704226006e-01,6.309215676807016226e-01,6.154040120901116406e-01,6.243461158395967603e-01,8.056111478384218039e-01,8.541591402865813532e-01,7.927629032706540180e-01,8.273476302886278999e-01,8.768908425838858323e-01,8.253943225247656335e-01,8.227801324191655885e-01,6.207774246802252316e-01,8.728315670038674368e-01,6.280336041299451333e-01,8.853249943368105557e-01,8.235785159161823632e-01,6.113570577788044469e-01,6.345720300516608514e-01,6.291482901744578360e-01,8.692325784807243272e-01,5.986315612365369354e-01,6.145604358527126942e-01,7.989069258403846963e-01,8.650672961100995817e-01,8.850956425737476208e-01
8.385760159759021448e-01,8.559269993613745076e-01,9.086080406049639180e-01,8.947145682216864904e-01,8.269737412336273241e-01,6.381426711788638073e-01,8.990444951246205907e-01,8.882399824665343502e-01,6.320063241172807489e-01,8.279739177993052923e-01,9.238401376854785685e-01,8.515295267242420918e-01,6.298841943120325748e-01,6.383861687655307815e-01,8.145570073143139078e-01,8.541591402865813532e-01,8.081116664984205888e-01,8.465965495246758898e-01,8.768908425838858323e-01,8.425406039132725677e-01,8.416690130479135279e-01,8.186205929746349641e-01,8.883531735275455032e-01,6.280336041299451333e-01,8.933544653268798985e-01,8.235785159161823632e-01,8.416633849886234753e-01,6.525898982736364484e-01,8.631202176291326023e-01,8.838817694504832456e-01,6.129395557788739346e-01,6.270570050784852745e-01,8.160678814315367458e-01,8.654722840087492042e-01,8.850956425737476208e-01
8.860364794286900159e-01,8.756527028415646008e-01,9.089782306569271775e-01,8.947145682216864904e-01,8.414987442180668076e-01,8.280715255051951385e-01,8.999958321688567020e-01,8.953825040880852848e-01,8.196414277955785810e-01,8.279739177993052923e-01,9.514408137742186300e-01,8.768816919364296192e-01,6.539715109420454198e-01,6.383861687655307815e-01,8.197929234424634615e-01,8.541591402865813532e-01,8.088738321716260060e-01,8.829491597259252478e-01,8.768908425838858323e-01,8.425406039132725677e-01,8.500555997734151603e-01,8.186205929746349641e-01,8.972816327643364787e-01,6.285143863751739834e-01,8.933544653268798985e-01,8.405370694951450616e-01,8.416633849886234753e-01,6.525898982736364484e-01,8.631202176291326023e-01,8.838817694504832456e-01,6.323755378294131368e-01,6.496683622950510939e-01,8.507566169614975138e-01,8.840705318966020076e-01,9.054872157382640729e-01
