# alignment_mean,alignment_std,ave_fitness_mean,ave_fitness_std,ave_genome_length_mean,ave_genome_length_std,ave_tree_depth_mean,ave_tree_depth_std,ave_tree_nodes_mean,ave_tree_nodes_std,ave_used_codons_mean,ave_used_codons_std,best_fitness_mean,best_fitness_std,complexity_mean,complexity_std,generalization_mean,generalization_std,invalids_mean,invalids_std,max_genome_length_mean,max_genome_length_std,max_tree_depth_mean,max_tree_depth_std,max_tree_nodes_mean,max_tree_nodes_std,max_used_codons_mean,max_used_codons_std,min_genome_length_mean,min_genome_length_std,min_tree_depth_mean,min_tree_depth_std,min_tree_nodes_mean,min_tree_nodes_std,min_used_codons_mean,min_used_codons_std,precision_mean,precision_std,regens_mean,regens_std,runtime_error_mean,runtime_error_std,simplicity_mean,simplicity_std,time_taken_mean,time_taken_std,total_time_mean,total_time_std,unique_inds_mean,unique_inds_std,unused_search_mean,unused_search_std
9.777254934519180596e-01,1.163981194120842187e-02,4.392085665621981994e-01,5.891250296611018344e-02,9.547100000000000364e+01,1.121173157902025430e+01,1.276100000000000101e+01,9.894619750147043424e-01,1.128804999999999978e+02,9.449143175441887976e+00,7.322100000000000364e+01,5.546343390018330766e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.222500000000000000e+02,5.131946511802320288e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.147500000000000000e+02,6.837168639137109949e+01,4.000000000000000000e+02,4.375499971431836599e+01,2.925000000000000000e+01,7.854139036202504087e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.518610066175460815e+01,3.761664586796430143e+01,4.662134688436985016e+03,1.423440825936204874e+03,3.082775000000000000e+04,1.191484447023963412e+03,3.370376344086020737e+01,2.562332144137553502e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.451318326112414514e-01,5.499080304140684106e-02,9.754000000000000625e+01,1.005005641775208680e+01,1.299599999999999866e+01,1.131103001498980243e+00,1.160395000000000039e+02,1.121785865261281323e+01,7.529000000000000625e+01,6.653279943005553143e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.405000000000000000e+02,1.411559421349310384e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.385000000000000000e+02,2.375394704043940663e+01,4.182500000000000000e+02,1.556237449748591573e+01,2.975000000000000000e+01,8.317902379807062374e+00,4.250000000000000000e+00,4.330127018922192983e-01,1.250000000000000000e+01,8.660254037844385966e-01,7.500000000000000000e+00,8.660254037844385966e-01,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.317700928449630737e+01,2.780055995937551927e+01,4.725311697721481323e+03,1.438621590718592870e+03,3.109500000000000000e+04,1.237775625870860267e+03,3.384042553191488878e+01,2.633565161427362078e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.505059380327449126e-01,5.930265173183672800e-02,9.639249999999999829e+01,8.608323573727929556e+00,1.285650000000000048e+01,1.284842694651762374e+00,1.143770000000000095e+02,8.142325650574289142e+00,7.414249999999999829e+01,4.613673671815116784e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.772500000000000000e+02,3.021899237234756086e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.995000000000000000e+02,3.217530108639233788e+01,4.550000000000000000e+02,2.261636575579728259e+01,2.975000000000000000e+01,7.013380069552768603e+00,4.250000000000000000e+00,4.330127018922192983e-01,1.250000000000000000e+01,8.660254037844385966e-01,7.500000000000000000e+00,8.660254037844385966e-01,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.202622437477111816e+01,2.812610557080413543e+01,4.797337922096252441e+03,1.456392394887211367e+03,3.136350000000000000e+04,1.272188370486069061e+03,3.397157894736842820e+01,2.678291306286462170e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.385362356707252496e-01,6.400657002133981754e-02,9.789699999999999136e+01,1.030660841402252892e+01,1.292650000000000077e+01,1.117573599366054937e+00,1.166474999999999937e+02,9.254593602638644612e+00,7.564699999999999136e+01,5.379049823156501375e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.750000000000000000e+02,3.071644510681533902e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.897500000000000000e+02,4.470668294561787093e+01,4.527500000000000000e+02,3.247595264191645015e+01,2.975000000000000000e+01,7.013380069552768603e+00,4.250000000000000000e+00,4.330127018922192983e-01,1.250000000000000000e+01,8.660254037844385966e-01,7.500000000000000000e+00,8.660254037844385966e-01,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.092291623353958130e+01,3.062722577879520358e+01,4.868260838329792023e+03,1.471067808551183361e+03,3.163025000000000000e+04,1.309201545790410364e+03,3.410364583333333144e+01,2.727503220396682693e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.474690021531799733e-01,6.545373272967008882e-02,9.744649999999998613e+01,1.023726207293727519e+01,1.293299999999999983e+01,1.236991915899210648e+00,1.159290000000000020e+02,9.512837379036820806e+00,7.519649999999998613e+01,5.513736006556717584e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.840000000000000000e+02,1.720465053408525335e+01,2.025000000000000000e+01,4.330127018922192983e-01,7.027500000000000000e+02,1.239707626821743780e+01,4.617500000000000000e+02,1.037725879025862952e+01,3.100000000000000000e+01,8.660254037844387298e+00,4.750000000000000000e+00,8.291561975888499525e-01,1.400000000000000000e+01,2.449489742783177881e+00,8.750000000000000000e+00,2.046338192968112590e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.700182503461837769e+01,2.970736477958499222e+01,4.935262663364410400e+03,1.485092703907920395e+03,3.188800000000000000e+04,1.329870106438970879e+03,3.425154639175257643e+01,2.742000219461793620e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.375625802118732754e-01,5.993603087258812800e-02,9.778549999999999898e+01,9.035512865908609470e+00,1.300800000000000090e+01,1.188448568512747716e+00,1.164240000000000066e+02,8.071672441322185421e+00,7.553549999999999898e+01,4.551015573473678799e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.550000000000000000e+02,3.938908478246226252e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.625000000000000000e+02,5.665906811799855092e+01,4.327500000000000000e+02,3.262188682464581291e+01,2.925000000000000000e+01,7.854139036202504087e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.960325527191162109e+01,2.952183921499551289e+01,5.004865918636322021e+03,1.484292256774071348e+03,3.215400000000000000e+04,1.364077527122267384e+03,3.437959183673468999e+01,2.783831688004625438e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.452126405665657871e-01,5.471942261021025405e-02,9.699850000000000705e+01,9.759674315775090037e+00,1.283499999999999908e+01,1.137244476794678327e+00,1.152494999999999976e+02,7.102445969523457414e+00,7.474850000000000705e+01,4.076639884758032295e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.597500000000000000e+02,4.666034183329564655e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.727500000000000000e+02,7.547971581822496034e+01,4.375000000000000000e+02,4.620876540224809048e+01,2.925000000000000000e+01,7.854139036202504087e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.370467543601989746e+01,2.545405638036801577e+01,5.078570594072341919e+03,1.501922022506528037e+03,3.241750000000000000e+04,1.384311832644653805e+03,3.451010101010101039e+01,2.796589560898290916e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.466828085096704593e-01,3.169440404358308400e-02,9.923100000000000875e+01,1.057233545627454596e+01,1.302650000000000219e+01,1.193172556674011897e+00,1.187475000000000023e+02,1.251000698441051817e+01,7.698100000000000875e+01,7.573590760002812949e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.722500000000000000e+02,2.420098138505957408e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.877500000000000000e+02,3.479493497622893727e+01,4.500000000000000000e+02,2.416609194718914466e+01,2.925000000000000000e+01,7.854139036202504087e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.372504860162734985e+01,1.398388718734420877e+01,5.152295642673969269e+03,1.512340562375982472e+03,3.268300000000000000e+04,1.416886904449328313e+03,3.463400000000000034e+01,2.833773808898659041e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.619600467978108860e-01,6.522704685715476070e-02,9.562900000000000489e+01,9.982484710732096644e+00,1.288299999999999734e+01,1.074491042307938127e+00,1.131209999999999951e+02,9.579663303060282686e+00,7.337900000000000489e+01,5.602588776628182998e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.757500000000000000e+02,1.156233107984717812e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.932500000000000000e+02,2.876086751125563623e+01,4.535000000000000000e+02,1.781151313055687524e+01,3.000000000000000000e+01,8.124038404635960831e+00,4.250000000000000000e+00,4.330127018922192983e-01,1.300000000000000000e+01,1.732050807568877193e+00,7.750000000000000000e+00,1.299038105676658006e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.184253144264221191e+01,2.565244364962558521e+01,5.214138174116611481e+03,1.515646309052445076e+03,3.293775000000000000e+04,1.453717712453143349e+03,3.477673267326732542e+01,2.878648935550777388e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.706680269926567517e-01,6.241998802844023891e-02,9.493750000000001421e+01,7.860042286781922627e+00,1.288749999999999929e+01,1.090435119573833544e+00,1.120354999999999990e+02,5.930974013600130768e+00,7.268750000000000000e+01,3.340136935815655850e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.202500000000000000e+02,3.101914731258743174e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.047500000000000000e+02,5.524208088043027232e+01,3.980000000000000000e+02,3.645545226711637099e+01,3.075000000000000000e+01,6.832825184358224391e+00,4.500000000000000000e+00,5.000000000000000000e-01,1.400000000000000000e+01,2.000000000000000000e+00,8.500000000000000000e+00,1.500000000000000000e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.436827015876770020e+01,1.577315094099926895e+01,5.268506444275379181e+03,1.521907230373372840e+03,3.318325000000000000e+04,1.495812885189855479e+03,3.493480392156862990e+01,2.932966441548737535e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.642455930374240758e-01,6.463538713610858522e-02,9.711150000000000659e+01,8.658728471894702849e+00,1.295199999999999996e+01,1.140232432445245303e+00,1.154090000000000060e+02,7.981985279365038544e+00,7.486150000000000659e+01,4.556185767722827684e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.817500000000000000e+02,1.414876319683102146e+01,2.025000000000000000e+01,4.330127018922192983e-01,7.072500000000000000e+02,3.390704204144029887e+01,4.595000000000000000e+02,1.822772613355818550e+01,3.125000000000000000e+01,5.889609494694873604e+00,4.500000000000000000e+00,5.000000000000000000e-01,1.400000000000000000e+01,2.449489742783177881e+00,9.000000000000000000e+00,2.449489742783177881e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.523162621259689331e+01,2.598431509588352384e+01,5.333738070487976074e+03,1.530357967251186892e+03,3.343350000000000000e+04,1.528958877798876529e+03,3.508058252427184698e+01,2.968852189900731187e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.491491274092053176e-01,8.050125833659366181e-02,9.674099999999998545e+01,7.933695544952558798e+00,1.290800000000000125e+01,1.424097609014214338e+00,1.147915000000000134e+02,9.856813011820804604e+00,7.449099999999999966e+01,5.708022862603129077e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.642500000000000000e+02,2.818133247382032636e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.745000000000000000e+02,3.913118960624631626e+01,4.420000000000000000e+02,2.272663635472702381e+01,2.925000000000000000e+01,7.854139036202504087e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.749729371070861816e+01,3.132531591292342554e+01,5.401235364198684692e+03,1.537343142336758774e+03,3.368425000000000000e+04,1.566482903673065948e+03,3.522259615384615472e+01,3.012467122448204027e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.476939436473682532e-01,7.989859610269149648e-02,9.667549999999999955e+01,1.030320584818142393e+01,1.292549999999999955e+01,1.173783093250197362e+00,1.146759999999999877e+02,9.217644167573400438e+00,7.442549999999999955e+01,5.305591460902353340e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.515000000000000000e+02,2.126617031813673719e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.532500000000000000e+02,2.794078560098122921e+01,4.292500000000000000e+02,1.912295740726313653e+01,2.925000000000000000e+01,7.854139036202504087e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.211156129837036133e+01,2.535144573844767990e+01,5.463346925497055054e+03,1.548249161094488500e+03,3.393400000000000000e+04,1.601563767072669407e+03,3.536380952380952891e+01,3.050597651566990809e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.353253066238842450e-01,6.620515052190360794e-02,9.962399999999999523e+01,8.675341722376126441e+00,1.305499999999999972e+01,1.219280525555952455e+00,1.191679999999999922e+02,1.109300951049803885e+01,7.737399999999999523e+01,6.549965954109995714e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.712500000000000000e+02,3.561863978312479162e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.890000000000000000e+02,5.405090193512037899e+01,4.490000000000000000e+02,3.820340298978613447e+01,2.925000000000000000e+01,7.854139036202504087e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.720027315616607666e+01,3.683929633739536058e+01,5.530547198653221130e+03,1.570756652092379454e+03,3.419725000000000000e+04,1.625595333254866318e+03,3.547688679245283794e+01,3.067161006141255086e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.372752358102566239e-01,6.762781204472764762e-02,9.693950000000000955e+01,8.799026920631622062e+00,1.281500000000000128e+01,1.087163741117224136e+00,1.150290000000000106e+02,8.888845313087633926e+00,7.468950000000000955e+01,5.082137812968080759e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.830000000000000000e+02,1.869491909583991784e+01,2.025000000000000000e+01,4.330127018922192983e-01,7.060000000000000000e+02,3.047950130825634218e+01,4.607500000000000000e+02,2.169533359964764330e+01,2.925000000000000000e+01,7.854139036202504087e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.822351366281509399e+01,2.296207924839762526e+01,5.588770712316036224e+03,1.579679435706062577e+03,3.445025000000000000e+04,1.651744891773545078e+03,3.560700934579439547e+01,3.087373629483258330e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.542213104136257340e-01,8.065249587528153241e-02,9.713649999999999807e+01,9.195558968871869965e+00,1.289899999999999913e+01,1.174439866489553008e+00,1.152684999999999889e+02,8.546683026180394549e+00,7.488649999999999807e+01,4.772112189586488640e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.882500000000000000e+02,1.013348409975562170e+01,2.025000000000000000e+01,4.330127018922192983e-01,7.195000000000000000e+02,1.796524422322168135e+01,4.660000000000000000e+02,1.383835250309804721e+01,2.925000000000000000e+01,7.854139036202504087e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.572867017984390259e+01,2.790566932004673717e+01,5.654499382495880127e+03,1.589398548999442028e+03,3.470575000000000000e+04,1.669456854039660357e+03,3.573009259259259807e+01,3.091586766740109571e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.643039236034475215e-01,3.943748377390688536e-02,9.635450000000000159e+01,8.572230441956165237e+00,1.292599999999999838e+01,1.237676856049267915e+00,1.141915000000000049e+02,1.038544581373376374e+01,7.410450000000000159e+01,6.098105013034787802e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.655000000000000000e+02,1.366565036871644878e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.840000000000000000e+02,3.330165161069342616e+01,4.432500000000000000e+02,1.749821419459711436e+01,3.025000000000000000e+01,8.613216588476108271e+00,4.250000000000000000e+00,4.330127018922192983e-01,1.300000000000000000e+01,1.732050807568877193e+00,8.000000000000000000e+00,1.732050807568877193e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.125971829891204834e+01,1.068622987456702766e+01,5.715759100794792175e+03,1.597701623380954061e+03,3.496775000000000000e+04,1.704797110362403146e+03,3.583899082568807160e+01,3.128068092408078815e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.666545461783347948e-01,5.212053007704716551e-02,9.581450000000000955e+01,1.009280509818751703e+01,1.300750000000000028e+01,1.061147845495621578e+00,1.133660000000000139e+02,8.311480493871112429e+00,7.356450000000000955e+01,4.757359009997039756e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.247500000000000000e+02,5.355079364491248839e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.162500000000000000e+02,7.714069937458435788e+01,4.025000000000000000e+02,4.669314724882013934e+01,2.975000000000000000e+01,8.011710179481033478e+00,4.250000000000000000e+00,4.330127018922192983e-01,1.250000000000000000e+01,8.660254037844385966e-01,7.500000000000000000e+00,8.660254037844385966e-01,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.277162933349609375e+01,1.029078983211643994e+01,5.768530730128288269e+03,1.599738514665848925e+03,3.521575000000000000e+04,1.741714439137483851e+03,3.597136363636363399e+01,3.166753525704514516e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.549627167640806769e-01,6.324173607101889194e-02,9.734149999999998215e+01,1.011834239141964886e+01,1.297500000000000142e+01,1.202850364758642598e+00,1.157295000000000016e+02,1.130127235093464755e+01,7.509149999999999636e+01,6.686636131120037518e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.612500000000000000e+02,3.168102744546015970e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.677500000000000000e+02,4.548832267736413115e+01,4.390000000000000000e+02,3.391164991562634157e+01,3.000000000000000000e+01,8.124038404635960831e+00,4.250000000000000000e+00,4.330127018922192983e-01,1.300000000000000000e+01,1.732050807568877193e+00,7.750000000000000000e+00,1.299038105676658006e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.300828200578689575e+01,1.783552242867713744e+01,5.821539012134075165e+03,1.601554074794329154e+03,3.544800000000000000e+04,1.786187560140311916e+03,3.612972972972973196e+01,3.218355964216778275e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.713736221686257166e-01,6.705693000694155914e-02,9.630949999999999989e+01,7.791832438521764104e+00,1.295049999999999990e+01,1.198783028742064882e+00,1.142684999999999889e+02,7.269358895390980457e+00,7.405949999999999989e+01,4.076628846240481607e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.565000000000000000e+02,1.712454378954370782e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.662500000000000000e+02,1.910987964378635340e+01,4.342500000000000000e+02,1.138804197393037398e+01,3.000000000000000000e+01,8.124038404635960831e+00,4.250000000000000000e+00,4.330127018922192983e-01,1.300000000000000000e+01,1.732050807568877193e+00,7.750000000000000000e+00,1.299038105676658006e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.795313674211502075e+01,1.486953529147641895e+01,5.879492148876190186e+03,1.613199810579173800e+03,3.569500000000000000e+04,1.820877398398914693e+03,3.625892857142857650e+01,3.251566782855203286e+00
9.777254934519180596e-01,1.163981194120842187e-02,4.687347797018380224e-01,5.613509963448513190e-02,9.600999999999999091e+01,9.164195436589071875e+00,1.285449999999999982e+01,9.567804084532679498e-01,1.138025000000000091e+02,5.455875617167239788e+00,7.375999999999999091e+01,2.967992250663737952e+00,9.660492075152029567e-01,7.937467348667494316e-03,9.628623665232622919e-01,2.699351955916106521e-02,9.593527700159973914e-01,7.225825576749749261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.810000000000000000e+02,1.664331697709323876e+01,2.025000000000000000e+01,4.330127018922192983e-01,7.015000000000000000e+02,2.368016047242923605e+01,4.587500000000000000e+02,1.559447017375069322e+01,3.025000000000000000e+01,8.257572282456871804e+00,4.250000000000000000e+00,4.330127018922192983e-01,1.300000000000000000e+01,1.732050807568877193e+00,8.000000000000000000e+00,1.732050807568877193e+00,8.920897087830764738e-01,1.221634960457161634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.684297269582748413e+01,8.862313259539472909e+00,5.936335121572017670e+03,1.621278494045562411e+03,3.593525000000000000e+04,1.864035591800757402e+03,3.639778761061946710e+01,3.299178038585409034e+00
