3.003140000000000214e+02,2.949340000000000259e+02,2.947379999999999995e+02,3.096720000000000255e+02,2.926779999999999973e+02,3.062160000000000082e+02,2.981700000000000159e+02,3.034700000000000273e+02,3.048820000000000050e+02,3.066879999999999882e+02,2.869840000000000373e+02,3.029579999999999700e+02,2.944680000000000177e+02,3.038580000000000041e+02,2.914599999999999795e+02,2.947379999999999995e+02,2.926779999999999973e+02,2.949340000000000259e+02,3.096720000000000255e+02
1.507340000000000089e+02,1.363779999999999859e+02,1.623239999999999839e+02,1.496500000000000057e+02,1.455399999999999920e+02,1.536740000000000066e+02,1.558899999999999864e+02,1.444979999999999905e+02,1.446740000000000066e+02,1.520639999999999930e+02,1.486659999999999968e+02,1.379779999999999802e+02,1.458820000000000050e+02,1.199079999999999870e+02,1.525620000000000118e+02,1.623239999999999839e+02,1.455399999999999920e+02,1.363779999999999859e+02,1.496500000000000057e+02
1.135060000000000002e+02,9.870399999999999352e+01,1.184060000000000059e+02,1.287220000000000084e+02,1.075820000000000078e+02,1.251920000000000073e+02,1.343700000000000045e+02,9.178200000000001069e+01,1.252699999999999960e+02,1.116739999999999924e+02,1.098860000000000099e+02,1.160620000000000118e+02,1.244140000000000015e+02,1.044200000000000017e+02,1.174220000000000113e+02,1.190699999999999932e+02,1.086179999999999950e+02,1.047999999999999972e+02,1.324639999999999986e+02
1.108199999999999932e+02,1.217439999999999998e+02,1.157560000000000002e+02,1.378199999999999932e+02,1.124800000000000040e+02,1.247399999999999949e+02,1.567460000000000093e+02,9.806600000000000250e+01,1.157979999999999876e+02,1.268860000000000099e+02,1.372560000000000002e+02,1.286539999999999964e+02,1.397319999999999993e+02,1.123100000000000023e+02,1.330260000000000105e+02,1.199520000000000124e+02,1.080199999999999960e+02,1.096340000000000003e+02,1.436560000000000059e+02
1.205879999999999939e+02,1.250100000000000051e+02,1.156979999999999933e+02,1.513239999999999839e+02,1.187600000000000051e+02,1.373120000000000118e+02,1.542100000000000080e+02,1.348979999999999961e+02,1.422019999999999982e+02,1.710699999999999932e+02,1.522179999999999893e+02,1.520560000000000116e+02,1.329660000000000082e+02,1.325120000000000005e+02,1.586760000000000161e+02,1.275820000000000078e+02,1.171120000000000090e+02,1.271260000000000048e+02,1.498520000000000039e+02
1.385260000000000105e+02,1.196020000000000039e+02,1.149539999999999935e+02,1.510459999999999923e+02,1.246379999999999910e+02,1.352179999999999893e+02,1.584759999999999991e+02,1.274179999999999922e+02,1.284339999999999975e+02,1.723679999999999950e+02,1.712759999999999820e+02,1.454560000000000173e+02,1.323340000000000032e+02,1.379420000000000073e+02,1.741320000000000050e+02,1.459900000000000091e+02,1.212699999999999960e+02,1.202139999999999986e+02,1.277660000000000053e+02
1.349279999999999973e+02,1.211120000000000090e+02,1.137320000000000135e+02,1.400220000000000198e+02,1.163199999999999932e+02,1.370780000000000030e+02,1.681620000000000061e+02,1.320939999999999941e+02,1.297239999999999895e+02,1.778199999999999932e+02,1.689979999999999905e+02,1.386939999999999884e+02,1.210779999999999887e+02,1.198299999999999983e+02,1.611100000000000136e+02,1.667100000000000080e+02,1.174440000000000026e+02,1.126659999999999968e+02,1.170220000000000056e+02
1.440500000000000114e+02,1.199399999999999977e+02,1.111139999999999901e+02,1.386419999999999959e+02,1.186959999999999980e+02,1.351359999999999957e+02,1.598919999999999959e+02,1.289519999999999982e+02,1.252839999999999918e+02,1.764499999999999886e+02,1.662959999999999923e+02,1.265499999999999972e+02,1.257500000000000000e+02,1.213879999999999910e+02,1.500979999999999848e+02,1.655780000000000030e+02,1.176439999999999912e+02,1.288179999999999836e+02,1.239159999999999968e+02
1.372899999999999920e+02,1.190279999999999916e+02,1.033299999999999983e+02,1.304960000000000093e+02,1.087520000000000095e+02,1.363360000000000127e+02,1.656179999999999950e+02,1.276320000000000050e+02,1.285800000000000125e+02,1.746820000000000164e+02,1.716740000000000066e+02,1.297920000000000016e+02,1.304079999999999870e+02,1.219939999999999998e+02,1.502259999999999991e+02,1.648159999999999741e+02,1.197879999999999967e+02,1.286659999999999968e+02,1.221460000000000008e+02
1.414120000000000061e+02,1.134960000000000093e+02,1.016020000000000039e+02,1.302839999999999918e+02,1.007079999999999984e+02,1.277839999999999918e+02,1.743479999999999848e+02,1.227300000000000040e+02,1.296039999999999850e+02,1.816440000000000055e+02,1.696259999999999764e+02,1.236959999999999980e+02,1.268139999999999930e+02,1.305020000000000095e+02,1.662400000000000091e+02,1.533979999999999961e+02,1.238720000000000141e+02,1.217439999999999998e+02,1.293559999999999945e+02
1.459020000000000152e+02,1.194520000000000124e+02,1.106720000000000113e+02,1.363839999999999861e+02,1.119140000000000015e+02,1.285759999999999934e+02,1.663600000000000136e+02,1.267020000000000124e+02,1.338020000000000209e+02,1.952940000000000111e+02,1.732879999999999825e+02,1.307680000000000007e+02,1.422199999999999989e+02,1.290780000000000030e+02,1.809199999999999875e+02,1.446279999999999859e+02,1.294320000000000164e+02,1.225020000000000095e+02,1.290399999999999920e+02
1.361959999999999980e+02,1.167279999999999944e+02,1.093840000000000003e+02,1.343979999999999961e+02,1.159899999999999949e+02,1.262620000000000005e+02,1.605560000000000116e+02,1.413559999999999945e+02,1.258679999999999950e+02,2.014840000000000089e+02,1.651200000000000045e+02,1.407500000000000000e+02,1.390620000000000118e+02,1.264220000000000113e+02,1.937959999999999923e+02,1.322359999999999900e+02,1.213340000000000032e+02,1.200499999999999972e+02,1.291719999999999970e+02
1.324039999999999964e+02,1.078079999999999927e+02,1.081079999999999899e+02,1.350780000000000030e+02,1.159800000000000040e+02,1.224779999999999944e+02,1.502800000000000011e+02,1.475159999999999911e+02,1.238720000000000141e+02,1.908379999999999939e+02,1.712899999999999920e+02,1.265060000000000002e+02,1.620360000000000014e+02,1.303259999999999934e+02,1.889900000000000091e+02,1.278900000000000006e+02,1.226839999999999975e+02,1.132539999999999907e+02,1.417299999999999898e+02
1.301719999999999970e+02,1.129820000000000135e+02,1.083820000000000050e+02,1.292720000000000198e+02,1.167360000000000042e+02,1.301359999999999957e+02,1.538280000000000030e+02,1.469600000000000080e+02,1.276860000000000070e+02,1.777759999999999820e+02,1.677179999999999893e+02,1.315660000000000025e+02,1.538880000000000052e+02,1.381399999999999864e+02,1.876080000000000041e+02,1.309639999999999986e+02,1.270799999999999983e+02,1.120939999999999941e+02,1.338259999999999934e+02
1.298820000000000050e+02,1.079300000000000068e+02,1.077399999999999949e+02,1.351320000000000050e+02,1.181920000000000073e+02,1.192199999999999989e+02,1.428700000000000045e+02,1.437839999999999918e+02,1.304260000000000161e+02,1.738679999999999950e+02,1.670500000000000114e+02,1.270620000000000118e+02,1.488220000000000027e+02,1.356100000000000136e+02,1.836140000000000043e+02,1.264520000000000124e+02,1.412620000000000005e+02,1.137079999999999984e+02,1.317920000000000016e+02
1.271579999999999870e+02,1.109620000000000033e+02,1.158160000000000025e+02,1.361939999999999884e+02,1.261659999999999968e+02,1.230420000000000016e+02,1.461140000000000043e+02,1.257920000000000016e+02,1.293739999999999952e+02,1.607560000000000002e+02,1.611520000000000152e+02,1.230840000000000032e+02,1.545279999999999916e+02,1.354360000000000070e+02,2.056859999999999786e+02,1.264000000000000057e+02,1.560320000000000107e+02,1.005179999999999865e+02,1.291520000000000152e+02
1.206760000000000019e+02,1.135720000000000027e+02,1.065600000000000023e+02,1.534960000000000093e+02,1.227600000000000051e+02,1.240079999999999956e+02,1.388499999999999943e+02,1.290979999999999848e+02,1.250120000000000005e+02,1.562980000000000018e+02,1.598899999999999864e+02,1.163020000000000067e+02,1.678720000000000141e+02,1.336699999999999875e+02,2.361820000000000164e+02,1.202420000000000044e+02,1.773520000000000039e+02,1.053720000000000141e+02,1.323139999999999930e+02
1.137779999999999916e+02,1.135420000000000016e+02,1.082600000000000051e+02,1.501520000000000152e+02,1.185240000000000009e+02,1.222339999999999947e+02,1.343839999999999861e+02,1.241079999999999899e+02,1.183420000000000130e+02,1.596299999999999955e+02,1.592460000000000093e+02,1.150620000000000118e+02,1.747179999999999893e+02,1.337760000000000105e+02,2.471659999999999968e+02,1.289240000000000066e+02,1.674379999999999882e+02,1.026400000000000006e+02,1.305800000000000125e+02
1.223720000000000141e+02,1.152339999999999947e+02,1.082660000000000053e+02,1.452420000000000186e+02,1.213799999999999955e+02,1.150879999999999939e+02,1.293259999999999934e+02,1.193900000000000006e+02,1.242600000000000051e+02,1.432879999999999825e+02,1.621939999999999884e+02,1.123460000000000036e+02,1.676040000000000134e+02,1.340459999999999923e+02,2.392740000000000009e+02,1.263979999999999961e+02,1.677120000000000175e+02,1.040699999999999932e+02,1.286760000000000161e+02
1.188379999999999939e+02,1.133539999999999992e+02,1.085559999999999974e+02,1.465000000000000000e+02,1.241700000000000017e+02,1.212220000000000084e+02,1.370739999999999839e+02,1.164000000000000057e+02,1.167920000000000016e+02,1.417299999999999898e+02,1.723820000000000050e+02,1.115179999999999865e+02,1.705399999999999920e+02,1.382539999999999907e+02,2.344000000000000057e+02,1.230799999999999983e+02,1.640900000000000034e+02,1.072239999999999895e+02,1.353960000000000150e+02
1.203359999999999985e+02,1.181159999999999997e+02,1.115840000000000032e+02,1.544219999999999970e+02,1.200579999999999927e+02,1.144759999999999991e+02,1.292460000000000093e+02,1.242479999999999905e+02,1.222439999999999998e+02,1.420699999999999932e+02,1.843700000000000045e+02,1.008860000000000099e+02,1.817319999999999993e+02,1.321239999999999952e+02,2.342500000000000000e+02,1.198020000000000067e+02,1.599139999999999873e+02,1.114339999999999975e+02,1.326239999999999952e+02
1.192520000000000095e+02,1.133920000000000101e+02,1.184860000000000042e+02,1.532040000000000077e+02,1.107199999999999989e+02,1.134459999999999980e+02,1.344139999999999873e+02,1.264500000000000028e+02,1.204320000000000022e+02,1.439799999999999898e+02,1.798919999999999959e+02,1.084200000000000017e+02,1.962379999999999995e+02,1.337599999999999909e+02,2.373540000000000134e+02,1.285780000000000030e+02,1.629439999999999884e+02,9.532799999999998875e+01,1.404540000000000077e+02
1.290159999999999911e+02,1.243620000000000090e+02,1.230540000000000020e+02,1.388859999999999957e+02,1.176439999999999912e+02,1.128700000000000045e+02,1.295560000000000116e+02,1.277179999999999893e+02,1.209060000000000059e+02,1.497599999999999909e+02,1.795559999999999832e+02,1.024260000000000019e+02,2.045720000000000027e+02,1.369579999999999984e+02,2.319799999999999898e+02,1.336760000000000161e+02,1.607959999999999923e+02,9.444599999999999795e+01,1.319660000000000082e+02
