# alignment_mean,alignment_std,ave_fitness_mean,ave_fitness_std,ave_genome_length_mean,ave_genome_length_std,ave_tree_depth_mean,ave_tree_depth_std,ave_tree_nodes_mean,ave_tree_nodes_std,ave_used_codons_mean,ave_used_codons_std,best_fitness_mean,best_fitness_std,complexity_mean,complexity_std,generalization_mean,generalization_std,invalids_mean,invalids_std,max_genome_length_mean,max_genome_length_std,max_tree_depth_mean,max_tree_depth_std,max_tree_nodes_mean,max_tree_nodes_std,max_used_codons_mean,max_used_codons_std,min_genome_length_mean,min_genome_length_std,min_tree_depth_mean,min_tree_depth_std,min_tree_nodes_mean,min_tree_nodes_std,min_used_codons_mean,min_used_codons_std,precision_mean,precision_std,regens_mean,regens_std,runtime_error_mean,runtime_error_std,simplicity_mean,simplicity_std,time_taken_mean,time_taken_std,total_time_mean,total_time_std,unique_inds_mean,unique_inds_std,unused_search_mean,unused_search_std,metrics_average_mean,metrics_average_std
8.738656881535095122e-01,4.179589975596777890e-02,3.767012182871486980e-01,4.866146254614462513e-02,1.212429473684210706e+02,2.192928557041494031e+01,1.249800000000000288e+01,1.945877802189189598e+00,1.398386315789473997e+02,2.267390532658638946e+01,9.002431578947368962e+01,1.338077683628205072e+01,8.617163216670045145e-01,6.321235332548111319e-02,9.093420721888118008e-01,3.527062684639342693e-02,8.746418607857332495e-01,9.503968006781735034e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.699473684210526585e+02,2.540094006592446618e+01,2.042105263157894868e+01,4.937279747182556355e-01,6.726315789473684390e+02,4.466154654299589311e+01,4.387368421052631788e+02,2.861328750085610650e+01,3.242105263157894512e+01,1.117005295880431781e+01,4.263157894736842479e+00,7.841928645132282272e-01,1.305263157894736814e+01,3.332040377125139674e+00,7.736842105263157521e+00,2.244105853192404521e+00,7.851779666674483238e-01,2.747635828580149431e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.046525627794977931e-01,6.085222838207177132e-02,5.077477340949209150e+01,4.365109292349882253e+01,3.602300283783360442e+02,1.840223835363746616e+02,1.863894736842105203e+03,2.186371733566988951e+03,8.216267942583732165e+00,9.691371201378961686e+00,8.556391386892707729e-01,7.419663825574607241e-02
8.919328367063645846e-01,3.822523956497187597e-02,3.845646126698744616e-01,5.670179805043410598e-02,1.195341052631579259e+02,2.266173777397241196e+01,1.248442105263157842e+01,1.966048195473652616e+00,1.387454736842105092e+02,2.438641494846631019e+01,8.926894736842105260e+01,1.435375758422524228e+01,8.795651890206793722e-01,3.900409042358236184e-02,8.993026787884218498e-01,5.568993781227147416e-02,8.777422292902051781e-01,7.585141954860587232e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.492631578947368212e+02,3.600854007660895917e+01,2.036842105263157876e+01,4.823763889427201135e-01,6.456842105263158373e+02,5.699219949540550800e+01,4.192105263157894797e+02,3.554179000226489649e+01,3.457894736842105488e+01,1.173979193518524156e+01,4.526315789473684070e+00,1.044707012698905757e+00,1.736842105263157876e+01,1.214045228636279106e+01,1.042105263157894690e+01,7.882797990252233156e+00,8.178181589840851640e-01,2.020025406095056764e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.999714844386509371e-01,3.839951802929766900e-02,4.112446859008387179e+01,3.343313765478988842e+01,4.013544969684199373e+02,2.095349458692703308e+02,2.027789473684210634e+03,2.378778779540976757e+03,8.308771929824562363e+00,9.809451177816846723e+00,8.726351723153107365e-01,5.603257045038662759e-02
8.946673586308513393e-01,3.882311751172089903e-02,3.972824336369263354e-01,5.923299159318689416e-02,1.168951578947368546e+02,1.922515043884239105e+01,1.250757894736842069e+01,1.950741675843466805e+00,1.378456842105263149e+02,2.432576576617483255e+01,8.860463157894737662e+01,1.436150977333264755e+01,8.849004871992649512e-01,4.177120025795351410e-02,9.123857823000844913e-01,5.416745026888004216e-02,8.852220858599306741e-01,7.677370900556121369e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.574210526315789593e+02,3.638003470597239897e+01,2.031578947368420884e+01,4.648295192804130505e-01,6.640526315789473983e+02,5.579141009549062602e+01,4.311578947368420813e+02,3.759236086717442049e+01,3.768421052631578760e+01,1.464331222086669548e+01,5.000000000000000000e+00,1.589438828478052512e+00,2.026315789473684248e+01,1.464614950390916803e+01,1.221052631578947434e+01,9.191408730974474750e+00,8.364056991200620184e-01,2.068880004217909241e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.940262162113230548e-01,3.940061342952758117e-02,4.947057784231085265e+01,4.069737193851213419e+01,4.508250748107307686e+02,2.454851695077182967e+02,2.188210526315789593e+03,2.567365280203512611e+03,8.440485829959513353e+00,9.986618528001658390e+00,8.788411418543480291e-01,5.881120884912371255e-02
8.944667623547317703e-01,3.824993317239234331e-02,3.949281978974473750e-01,5.350204229825781393e-02,1.161058947368421173e+02,1.800927928624497198e+01,1.249799999999999933e+01,1.842637126226259525e+00,1.377270526315789425e+02,2.135875877892198815e+01,8.848378947368422587e+01,1.240089112069199651e+01,8.975366405130998926e-01,3.036120442430593341e-02,9.203231482940615882e-01,5.489559784726112668e-02,8.880787393737977764e-01,9.006500546248538686e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.572631578947368212e+02,3.781094537336643668e+01,2.036842105263157876e+01,4.823763889427201135e-01,6.618947368421053170e+02,5.406321323164900150e+01,4.304736842105263008e+02,3.725356700837713930e+01,3.257894736842105488e+01,9.201348811157979313e+00,4.157894736842105310e+00,4.880851839734581255e-01,1.278947368421052566e+01,2.912386385738299222e+00,7.526315789473684070e+00,1.817123842277059920e+00,8.870170814223502509e-01,5.807551179837520949e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.315246320134702440e-01,4.578774685207036288e-02,4.537636179673044268e+01,4.211086122163697354e+01,4.962014366074612326e+02,2.823494276641099532e+02,2.347368421052631675e+03,2.754162423267664508e+03,8.571428571428571175e+00,1.014155132968903850e+01,8.964380729563621308e-01,2.977337018711684324e-02
9.024037693990191178e-01,4.300347229321870718e-02,3.878344224995083356e-01,5.817287879490851826e-02,1.144992631578947027e+02,1.749359776075117523e+01,1.248768421052631616e+01,1.815644442720620200e+00,1.360218947368421425e+02,2.039787793373236724e+01,8.726273684210525516e+01,1.185174012913895503e+01,9.030390790695586034e-01,3.010646670222075910e-02,9.352412977584999565e-01,3.043500657470017343e-02,9.268602709144834195e-01,4.094143060160985309e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.730000000000000000e+02,3.616191657706095697e+01,2.026315789473684248e+01,4.403473823863555126e-01,6.807368421052631220e+02,6.808496402929067415e+01,4.425263157894736992e+02,4.486514110561331137e+01,3.400000000000000000e+01,1.105488698792481905e+01,4.368421052631578760e+00,8.085416576703797764e-01,1.426315789473684248e+01,6.422346720329095149e+00,8.473684210526315042e+00,4.004844711525642253e+00,8.860675061544540654e-01,6.084491022149119549e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.057705538355694808e-01,5.491670289136883071e-02,4.181091998752794581e+01,3.599598924128439847e+01,5.380123565949892281e+02,3.148431786559160059e+02,2.503368421052631675e+03,2.937444274240096092e+03,8.727017543859648896e+00,1.033408021606049410e+01,9.017976143318797710e-01,2.941884764839208799e-02
9.101779823853490825e-01,3.228358614948027838e-02,3.935345435772600320e-01,5.332739058644371533e-02,1.138490526315789566e+02,1.779041209982052152e+01,1.262431578947368394e+01,2.067668736896741688e+00,1.364927368421053018e+02,2.298085699662153303e+01,8.749336842105262235e+01,1.349960040036478937e+01,9.105944923591554607e-01,2.033592938585332410e-02,9.305294559178215463e-01,4.237192131163650122e-02,9.253574908956608835e-01,4.280215063915557283e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.582105263157894797e+02,3.246306232493270727e+01,2.026315789473684248e+01,4.403473823863555126e-01,6.624210526315789593e+02,4.571918379972481006e+01,4.323684210526315610e+02,3.095873403898161413e+01,3.694736842105263008e+01,1.296746407952378277e+01,4.736842105263157521e+00,1.207088941176812424e+00,1.842105263157894868e+01,1.252498887266522942e+01,1.115789473684210442e+01,8.047642073072587721e+00,8.882799729677481881e-01,5.430019066558022800e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.246686763347998772e-01,6.150771738753376544e-02,5.056047193627608749e+01,4.468092979358125660e+01,5.885728285312652588e+02,3.506454099175809347e+02,2.658736842105263349e+03,3.119957706226585742e+03,8.871052631578947967e+00,1.051000232597342432e+01,9.084122553384192944e-01,2.022029673085747395e-02
9.139970568360139547e-01,3.587262294622795694e-02,3.982188536648627042e-01,6.518826059135733597e-02,1.150429473684210393e+02,2.163218265619338609e+01,1.279494736842105418e+01,2.378419144896219528e+00,1.389224210526315630e+02,3.042021255041109384e+01,8.897021052631578186e+01,1.826131996030190408e+01,9.131133416393201196e-01,2.089296079478948284e-02,9.407143244817729455e-01,3.574692973494104919e-02,9.307095418625348504e-01,4.120363321807483936e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.637368421052631788e+02,4.363827642076471136e+01,2.026315789473684248e+01,4.403473823863555126e-01,6.707368421052631220e+02,6.275335353191401566e+01,4.379473684210526585e+02,4.344321603415868083e+01,3.310526315789473983e+01,1.154348636947810824e+01,4.210526315789473450e+00,6.942582083301535034e-01,1.310526315789473628e+01,4.241334656401216208e+00,7.789473684210526550e+00,2.912386385738299222e+00,8.970885743109388022e-01,4.820139933792787212e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.085478789853891346e-01,6.713467103307863004e-02,5.238663388553418798e+01,4.132711568733181906e+01,6.409594624167993970e+02,3.806696561234466003e+02,2.812368421052631675e+03,3.300362933958153917e+03,9.018575851393189069e+00,1.068555162471846032e+01,9.111778496017323148e-01,2.056274907409548838e-02
9.185316851821985207e-01,3.665896334830254927e-02,4.163242139372257400e-01,7.351290544050384512e-02,1.140252631578947415e+02,2.299264453744903136e+01,1.271642105263157774e+01,2.500403132039847875e+00,1.380265263157894822e+02,3.278352597742446761e+01,8.837189473684212260e+01,1.969108080724216592e+01,9.155647358375399447e-01,2.096987108836557631e-02,9.402302368571225921e-01,2.851591758563922635e-02,9.222279339943464382e-01,4.429982411112758089e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.578421052631579187e+02,4.896536171825390937e+01,2.031578947368420884e+01,4.648295192804130505e-01,6.675789473684210407e+02,7.137249639039697513e+01,4.329473684210526585e+02,4.496837916418313341e+01,3.526315789473684248e+01,1.235800233074295029e+01,4.894736842105262831e+00,1.552408547763434177e+00,1.768421052631579116e+01,1.097870010318519896e+01,1.073684210526315752e+01,7.054987823206753994e+00,8.961221933964701458e-01,5.016211007798095090e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.190999945684644734e-01,7.026824453119537295e-02,5.346577372049030430e+01,5.141680801294324965e+01,6.944252361372897440e+02,4.197626853520768577e+02,2.965000000000000000e+03,3.479555507003127332e+03,9.160818713450289863e+00,1.085276222593571660e+01,9.134623820105680636e-01,1.985726195538085187e-02
9.214691934042543719e-01,3.641893850737201038e-02,4.101814535197027545e-01,8.210578671094907743e-02,1.128095789473684221e+02,2.145264082950061280e+01,1.257999999999999829e+01,2.339980116874590177e+00,1.361140000000000043e+02,3.053774815397804332e+01,8.713799999999999102e+01,1.828483503948155686e+01,9.177871681522312697e-01,1.995705627900034099e-02,9.398110959274330600e-01,2.294249626692158525e-02,9.278993590104921418e-01,3.933907770238537910e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.550000000000000000e+02,3.675523593205534922e+01,2.021052631578947256e+01,4.076824574955175695e-01,6.590526315789473983e+02,5.112675032053132895e+01,4.282105263157894797e+02,3.372579669749680420e+01,3.442105263157894512e+01,1.368178116087492491e+01,4.578947368421052211e+00,1.815598769543193880e+00,1.600000000000000000e+01,1.393216649189546352e+01,9.631578947368421240e+00,9.183569574980317896e+00,8.948649466555722576e-01,4.957274644342309078e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.191104050114968782e-01,6.659679246616675985e-02,6.864059134533530937e+01,7.528872327077438342e+01,7.630658274826250818e+02,4.747817964554993750e+02,3.118684210526315837e+03,3.660244369935624036e+03,9.277008310249309275e+00,1.099918169636175946e+01,9.153270538687687807e-01,1.910267863181087933e-02
9.231370658550651642e-01,2.969837769354905302e-02,4.106619824699089261e-01,8.171524619980471971e-02,1.132210526315789423e+02,2.149724430191407620e+01,1.263936842105263203e+01,2.125550039290791560e+00,1.369221052631579312e+02,3.025170120643889504e+01,8.759726315789473006e+01,1.811752430177712725e+01,9.220080105354803157e-01,1.934336483246222940e-02,9.376241715293659462e-01,2.853987468831735083e-02,9.310911522182392375e-01,5.322095755737145384e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.687894736842105203e+02,3.142003877408646773e+01,2.036842105263157876e+01,4.823763889427200025e-01,6.797894736842105203e+02,4.834043632336719298e+01,4.416842105263157805e+02,3.063890308531734163e+01,3.668421052631578760e+01,1.652128652942190001e+01,4.789473684210526550e+00,1.734448110872008453e+00,1.868421052631579116e+01,1.911200403047628882e+01,1.131578947368421062e+01,1.213109372245747331e+01,8.973953229625157846e-01,4.040709305758127812e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.405070338384661222e-01,6.512760930808242366e-02,5.202857695127788418e+01,6.027571437408671784e+01,8.150944044339029233e+02,5.267339914088707928e+02,3.273368421052631675e+03,3.841951754683881973e+03,9.371578947368419676e+00,1.111379288288958911e+01,9.198671369252499064e-01,1.821879902765571532e-02
