# alignment_mean,alignment_std,ave_fitness_mean,ave_fitness_std,ave_genome_length_mean,ave_genome_length_std,ave_tree_depth_mean,ave_tree_depth_std,ave_tree_nodes_mean,ave_tree_nodes_std,ave_used_codons_mean,ave_used_codons_std,best_fitness_mean,best_fitness_std,complexity_mean,complexity_std,generalization_mean,generalization_std,invalids_mean,invalids_std,max_genome_length_mean,max_genome_length_std,max_tree_depth_mean,max_tree_depth_std,max_tree_nodes_mean,max_tree_nodes_std,max_used_codons_mean,max_used_codons_std,min_genome_length_mean,min_genome_length_std,min_tree_depth_mean,min_tree_depth_std,min_tree_nodes_mean,min_tree_nodes_std,min_used_codons_mean,min_used_codons_std,precision_mean,precision_std,regens_mean,regens_std,runtime_error_mean,runtime_error_std,simplicity_mean,simplicity_std,time_taken_mean,time_taken_std,total_time_mean,total_time_std,unique_inds_mean,unique_inds_std,unused_search_mean,unused_search_std,metrics_average_mean,metrics_average_std
8.558047091109621807e-01,5.271230065794618030e-02,3.744734425124703336e-01,6.981174480452334574e-02,1.192608333333333377e+02,1.952448311664669944e+01,1.297349999999999604e+01,2.256513356436823603e+00,1.393133333333333326e+02,2.440493074496764336e+01,8.972488888888889846e+01,1.486837990460474934e+01,8.481368567703730932e-01,8.134870914392974828e-02,9.158405564602616344e-01,4.220480795841535099e-02,8.533549689678990857e-01,8.799004669345834861e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.760000000000000000e+02,2.609597670139977765e+01,2.022222222222222143e+01,4.157397096415489934e-01,6.870833333333333712e+02,4.313246714740790821e+01,4.473888888888889142e+02,2.936672131831632271e+01,3.302777777777777857e+01,1.179332699997736178e+01,4.333333333333333037e+00,8.819171036881968684e-01,1.405555555555555536e+01,6.773905997955374403e+00,8.444444444444444642e+00,4.585268951547408989e+00,7.728389404814343111e-01,3.136650973655185637e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.964945724786055337e-01,4.853867976692037567e-02,5.130735882127217451e+01,3.701222686484904045e+01,4.526573994769493083e+02,2.323774898530417374e+02,1.097694444444444343e+03,1.901576901466610707e+03,5.041919191843435399e+00,8.755457245387004761e+00,8.398432823566526206e-01,9.016096102323016559e-02
8.671539022613703462e-01,4.981831149795339087e-02,3.948783735437810805e-01,6.964289767664064157e-02,1.197520555555555717e+02,1.933341901409813701e+01,1.295888888888888779e+01,2.196975114633979320e+00,1.391639444444444393e+02,2.289546886024059802e+01,8.964488888888888596e+01,1.392915944217138069e+01,8.623578704994865340e-01,7.330811836823737659e-02,9.213494212358520619e-01,3.679184144255256972e-02,8.703310740781353694e-01,8.095876902000737063e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.669722222222222285e+02,3.194221006678494135e+01,2.033333333333333215e+01,4.714045207910318447e-01,6.621111111111110858e+02,6.221324339978576745e+01,4.324444444444444571e+02,4.084009770124103511e+01,3.075000000000000000e+01,1.171744900185663774e+01,4.222222222222222321e+00,7.114582486036499231e-01,1.405555555555555536e+01,7.992859467620828440e+00,8.361111111111110716e+00,5.164799543156309625e+00,8.047253816455133268e-01,2.875793864550085233e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.925986330112005707e-01,6.228284872830003316e-02,5.819151265090712144e+01,5.315017654872639241e+01,5.108489121256619114e+02,2.603682418821634315e+02,1.192138888888888914e+03,2.065293107430217333e+03,5.131018518425927155e+00,8.916053243491074198e+00,8.551245099282304141e-01,8.006725211547742471e-02
8.656932801450063497e-01,5.000978434574972903e-02,4.086829420038802230e-01,7.104530703456964080e-02,1.195178888888888906e+02,2.223309256713436355e+01,1.281677777777777827e+01,2.095294372199963284e+00,1.378405000000000200e+02,2.340069590786185216e+01,8.874527777777775839e+01,1.426220130393448748e+01,8.732858365344154938e-01,6.724769550597932410e-02,9.308654809254197637e-01,3.916299556129667486e-02,8.793456051827219788e-01,6.857718161799318535e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.653055555555555429e+02,3.714223370627240683e+01,2.041666666666666785e+01,4.930066485916348440e-01,6.669166666666666288e+02,5.201515537695613745e+01,4.340555555555555429e+02,3.437695000080758945e+01,3.336111111111111427e+01,1.270422671960831629e+01,4.583333333333333037e+00,1.114924013354971377e+00,1.630555555555555713e+01,1.025188179052576132e+01,9.944444444444444642e+00,6.943999985776871497e+00,8.405764246932099226e-01,2.570641567095274249e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.059036138729409382e-01,5.158279033116337092e-02,4.945810596811265469e+01,3.588609306973035729e+01,5.603070180954690613e+02,2.807039181760753763e+02,1.285555555555555657e+03,2.227390294647833798e+03,5.222222222136752023e+00,9.088335172930650074e+00,8.661468986277633952e-01,7.256630450004766808e-02
8.733591939210155752e-01,5.030881520309127969e-02,4.125735683975224610e-01,7.203986879054515013e-02,1.198567777777777792e+02,2.476971707225389707e+01,1.281183333333333074e+01,2.015859473442200844e+00,1.380854444444444766e+02,2.332675982934197734e+01,8.881533333333334213e+01,1.408147133253087624e+01,8.782375055341349324e-01,6.746161652153918886e-02,9.294947921337161079e-01,3.805430298081299845e-02,8.948114874978875255e-01,5.918306835909734054e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.529444444444444571e+02,3.976314907915818253e+01,2.016666666666666785e+01,3.726779962499650045e-01,6.560277777777778283e+02,6.012925249970133734e+01,4.263333333333333144e+02,3.972824352187412700e+01,3.338888888888888573e+01,1.337551198973909905e+01,4.222222222222222321e+00,6.285393610547089782e-01,1.372222222222222143e+01,7.120436593633186817e+00,8.138888888888889284e+00,4.559195700131630780e+00,8.403131634426054264e-01,2.573380770618861058e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.058998599347183323e-01,6.074503337459424834e-02,4.347795828184084144e+01,3.085650128719711560e+01,6.037849763776432610e+02,2.966623422841012143e+02,1.377694444444444343e+03,2.387302822799593287e+03,5.318650793730160586e+00,9.268369527221176796e+00,8.718468062502350291e-01,7.295895716719251467e-02
8.796053604994724662e-01,4.278405364456446675e-02,4.301429949116315488e-01,7.109231336718303818e-02,1.185671111111111173e+02,2.385652728963265545e+01,1.273066666666666968e+01,1.983461676519670425e+00,1.368704444444444448e+02,2.398580484421340486e+01,8.794744444444442877e+01,1.447638187309945579e+01,8.855291665896225517e-01,6.855556818810615294e-02,9.352760553348606898e-01,3.785027750677163322e-02,9.005330424515043397e-01,7.090467621218456140e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.649166666666666856e+02,3.412833215314741153e+01,2.022222222222222143e+01,4.157397096415489379e-01,6.687222222222221717e+02,5.140828462801556498e+01,4.356388888888889142e+02,3.273305564866753059e+01,3.308333333333333570e+01,1.454566563925105704e+01,4.527777777777777679e+00,1.213033642272113966e+00,1.586111111111111072e+01,9.883074133132241812e+00,9.472222222222221433e+00,6.180102979684575892e+00,8.466276143942251808e-01,2.585808185836435680e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.215413943262529273e-01,5.396801684263434484e-02,3.919834617773066299e+01,3.335457527654961041e+01,6.429833225535683141e+02,3.139384293588635160e+02,1.467805555555555657e+03,2.543784459984381101e+03,5.429259259351852940e+00,9.474193053936351916e+00,8.792188884455124365e-01,7.475325500443547044e-02
8.839048228697726772e-01,4.365927583244370858e-02,4.326222822468455687e-01,6.843084342151369015e-02,1.177527777777777942e+02,2.209795715182628939e+01,1.270655555555555516e+01,1.964056268209075196e+00,1.362037777777778160e+02,2.269948837298016642e+01,8.750361111111111256e+01,1.358385000914643825e+01,8.932452689769063703e-01,6.303156885306121504e-02,9.357994153317172881e-01,3.820795504387063807e-02,9.026300338744542850e-01,6.690284393220882753e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.723611111111110858e+02,2.435746837075024018e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.815000000000000000e+02,4.356572301961970339e+01,4.456666666666666856e+02,2.773285255993532061e+01,3.461111111111111427e+01,1.484602037542904540e+01,4.694444444444444642e+00,1.220642919039990559e+00,1.622222222222222143e+01,8.416620828624724382e+00,9.833333333333333925e+00,5.377421934967227202e+00,8.733691792279771882e-01,2.158154533470946213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.166932513653647252e-01,6.188967191194066214e-02,4.046616458893001322e+01,3.120048846589765290e+01,6.834494871427762064e+02,3.319692107252018900e+02,1.557333333333333258e+03,2.699296132533647778e+03,5.533333333333333215e+00,9.667920626283153851e+00,8.877101168968581923e-01,6.833746839311170829e-02
8.914115653737337830e-01,4.241018765803548918e-02,4.324161711135245945e-01,6.740735557442177617e-02,1.155512777777777700e+02,1.991096980813886219e+01,1.266799999999999926e+01,1.955727031623334611e+00,1.343032222222222174e+02,2.186712540818486161e+01,8.629488888888889164e+01,1.313712735760282158e+01,9.030130235707657382e-01,4.486242112075861099e-02,9.405617373384193014e-01,3.055440018241032535e-02,9.059469733538568770e-01,6.569917820604474767e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.638333333333333144e+02,3.249829055333355399e+01,2.022222222222222143e+01,4.157397096415489379e-01,6.712500000000000000e+02,4.733061905363165778e+01,4.370555555555555429e+02,3.089852967055987421e+01,3.408333333333333570e+01,1.358179950440212203e+01,4.527777777777777679e+00,1.213033642272113966e+00,1.619444444444444287e+01,1.122452534122501255e+01,9.694444444444444642e+00,7.066428629813430895e+00,8.958767213017438946e-01,1.566401454879766952e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.219135802376544619e-01,5.788899197557358794e-02,3.876171229944300478e+01,2.673451986082445941e+01,7.222111994413858156e+02,3.469350830486734480e+02,1.647972222222222172e+03,2.856553668380748604e+03,5.612091503137254911e+00,9.808745670115191828e+00,8.981575322112416160e-01,4.894669340031001376e-02
8.945597984747968301e-01,4.062812830296901739e-02,4.283659953157957223e-01,6.933703947864230943e-02,1.134906666666666410e+02,1.922623480213082559e+01,1.258594444444444349e+01,2.005382229352417056e+00,1.312918888888888489e+02,2.060244572830260523e+01,8.435916666666665265e+01,1.231951213297200454e+01,9.051304931029283685e-01,4.469476778956992663e-02,9.431474086554424430e-01,3.011644617931335741e-02,9.176068575620751622e-01,6.151079100553421414e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.659444444444444571e+02,2.945990160318149975e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.747500000000000000e+02,4.465321625843117204e+01,4.383333333333333144e+02,2.819180337931182834e+01,3.275000000000000000e+01,1.384111227065545080e+01,4.333333333333333037e+00,8.498365855987974893e-01,1.383333333333333393e+01,5.172040216394298895e+00,8.222222222222221433e+00,3.258417399692262073e+00,8.975531672792117499e-01,1.561902949322812872e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.111111111018518338e-01,5.321085950436910822e-02,4.205594914488361979e+01,3.670276823762642238e+01,7.642671485881583067e+02,3.710230619166882775e+02,1.739361111111111086e+03,3.015099336421214502e+03,5.673765432037036760e+00,9.919111173739963760e+00,9.002579371401923103e-01,4.874044869282495585e-02
8.981924636145439678e-01,3.997741748318288380e-02,4.276291748583545549e-01,7.289894496320099837e-02,1.142990000000000350e+02,1.926740378347730598e+01,1.264761111111111092e+01,2.036196007779890849e+00,1.322741111111110683e+02,1.961003694225340510e+01,8.499933333333333962e+01,1.163830295952883986e+01,9.085866850137568340e-01,4.510396616825560617e-02,9.440110747713114092e-01,3.118176994577765565e-02,9.221188168949699948e-01,5.375279281598278891e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.721388888888889142e+02,3.063417914844080414e+01,2.022222222222222143e+01,4.157397096415489379e-01,6.796944444444444571e+02,5.010589865721313885e+01,4.444722222222222285e+02,3.233289184501949620e+01,3.344444444444444287e+01,1.139552652102385544e+01,4.222222222222222321e+00,5.826715823167508690e-01,1.316666666666666607e+01,3.278719262150999736e+00,7.833333333333333037e+00,2.192157739660984817e+00,9.007141152463437050e-01,1.576966806211895777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.160130718861656529e-01,5.304501995124948771e-02,4.184475574227971606e+01,4.418403686953900689e+01,8.061119043307712673e+02,3.978163200579175509e+02,1.830833333333333258e+03,3.173760488582727703e+03,5.728070175467835590e+00,1.001525506167057955e+01,9.040412467164996579e-01,4.917978779591720279e-02
9.046112433162709632e-01,4.012215512611824048e-02,4.278992468526116588e-01,7.325300672205507790e-02,1.149973333333333443e+02,2.189495735957888911e+01,1.266527777777778141e+01,2.001902048484989205e+00,1.320104444444444596e+02,1.862892843647637520e+01,8.478500000000002501e+01,1.096374625248545698e+01,9.123197836252386894e-01,4.519653605497615106e-02,9.485307108140172971e-01,2.746485792272863879e-02,9.205299004690983278e-01,5.590121383573568720e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.675000000000000000e+02,2.953670033478124779e+01,2.027777777777777857e+01,4.479032082388082481e-01,6.766388888888889142e+02,4.798272419306405112e+01,4.410000000000000000e+02,3.145543584890288002e+01,3.400000000000000000e+01,1.266666666666666785e+01,4.194444444444444642e+00,6.999779537974532007e-01,1.400000000000000000e+01,9.177266598624136407e+00,8.277777777777778567e+00,5.776442153316977191e+00,9.000274474160203653e-01,1.568820430240155939e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.215050835056283196e-01,5.554178080157136377e-02,4.217162201131344546e+01,3.770472003405964045e+01,8.482835263418070326e+02,4.266890116135107291e+02,1.921111111111111086e+03,3.330375494159594837e+03,5.788888888888888751e+00,1.012291591110041544e+01,9.075668565089815010e-01,4.913753842188216259e-02
