3.026040000000000418e+02,3.069499999999999886e+02,2.923299999999999841e+02,2.923840000000000146e+02,2.899800000000000182e+02,3.020699999999999932e+02,3.019540000000000077e+02,2.899800000000000182e+02,3.069499999999999886e+02,2.923840000000000146e+02,2.923299999999999841e+02,2.994159999999999968e+02,2.985159999999999627e+02,3.059240000000000350e+02,2.962340000000000373e+02,2.972679999999999723e+02,3.042059999999999604e+02,2.949879999999999995e+02,2.959479999999999791e+02,2.996340000000000146e+02,2.900720000000000027e+02,2.911999999999999886e+02,2.951340000000000146e+02,2.991359999999999673e+02,2.923700000000000045e+02,2.983059999999999832e+02,3.054859999999999900e+02,3.076040000000000418e+02,3.000819999999999936e+02,3.102420000000000186e+02,3.014379999999999882e+02,2.999759999999999991e+02,2.984599999999999795e+02,2.977099999999999795e+02,2.978040000000000305e+02,2.970459999999999923e+02
1.111400000000000006e+02,1.399600000000000080e+02,1.474679999999999893e+02,1.238100000000000023e+02,1.324000000000000057e+02,1.262900000000000063e+02,1.357879999999999825e+02,1.324000000000000057e+02,1.399600000000000080e+02,1.238100000000000023e+02,1.474679999999999893e+02,1.305520000000000209e+02,1.462040000000000077e+02,1.410159999999999911e+02,1.559620000000000175e+02,1.306419999999999959e+02,1.389600000000000080e+02,1.470379999999999825e+02,1.291920000000000073e+02,1.313020000000000209e+02,1.527720000000000198e+02,1.447199999999999989e+02,1.418000000000000114e+02,1.441579999999999870e+02,1.588600000000000136e+02,1.415399999999999920e+02,1.606380000000000052e+02,1.349139999999999873e+02,1.366820000000000164e+02,1.342160000000000082e+02,1.316160000000000139e+02,1.290679999999999836e+02,1.355300000000000011e+02,1.324320000000000164e+02,1.562460000000000093e+02,1.432720000000000198e+02
1.023320000000000078e+02,1.191739999999999924e+02,1.095879999999999939e+02,9.296399999999999864e+01,8.689600000000000080e+01,9.211599999999999966e+01,9.523600000000000421e+01,9.293200000000000216e+01,1.113100000000000023e+02,9.395000000000000284e+01,1.134260000000000019e+02,1.020920000000000130e+02,1.102399999999999949e+02,1.050160000000000053e+02,1.047860000000000014e+02,1.249039999999999964e+02,1.126520000000000010e+02,1.131579999999999870e+02,1.035520000000000067e+02,1.143579999999999899e+02,1.072460000000000093e+02,1.046500000000000057e+02,9.031399999999999295e+01,9.729399999999999693e+01,1.004899999999999949e+02,9.871200000000000330e+01,1.251060000000000088e+02,1.079860000000000042e+02,1.022320000000000135e+02,1.140620000000000118e+02,1.018400000000000034e+02,9.987399999999999523e+01,1.095840000000000032e+02,1.194899999999999949e+02,1.289720000000000084e+02,9.922399999999998954e+01
1.066599999999999966e+02,1.238379999999999939e+02,1.134479999999999933e+02,9.913400000000000034e+01,9.454000000000000625e+01,1.031039999999999992e+02,1.029339999999999975e+02,1.033239999999999981e+02,1.302340000000000089e+02,1.071260000000000048e+02,1.216020000000000039e+02,1.020920000000000130e+02,1.109960000000000093e+02,9.399600000000000932e+01,1.068120000000000118e+02,1.612060000000000173e+02,1.115400000000000063e+02,1.104979999999999905e+02,1.120300000000000011e+02,1.402100000000000080e+02,1.021700000000000017e+02,1.192360000000000042e+02,9.770999999999999375e+01,1.076560000000000059e+02,9.128200000000001069e+01,1.049339999999999975e+02,1.329320000000000164e+02,1.327720000000000198e+02,9.935999999999999943e+01,1.195679999999999978e+02,1.201760000000000019e+02,1.141400000000000006e+02,9.731999999999999318e+01,1.099739999999999895e+02,1.260400000000000063e+02,1.176940000000000026e+02
1.021079999999999899e+02,1.215439999999999969e+02,1.153160000000000025e+02,1.044140000000000015e+02,1.053779999999999859e+02,1.095960000000000036e+02,1.091820000000000022e+02,1.112220000000000084e+02,1.367259999999999991e+02,1.264260000000000019e+02,1.182099999999999937e+02,1.058439999999999941e+02,1.142199999999999989e+02,1.019979999999999905e+02,1.163359999999999985e+02,1.685220000000000198e+02,1.316699999999999875e+02,1.259660000000000082e+02,1.197620000000000005e+02,1.367599999999999909e+02,1.112660000000000053e+02,1.337779999999999916e+02,9.663400000000000034e+01,1.160260000000000105e+02,1.013979999999999961e+02,1.187720000000000056e+02,1.388760000000000048e+02,1.457479999999999905e+02,1.133900000000000006e+02,1.175679999999999978e+02,1.134239999999999924e+02,1.175540000000000020e+02,9.409200000000001296e+01,1.113239999999999981e+02,1.447060000000000173e+02,1.364879999999999995e+02
9.546200000000000330e+01,1.104420000000000073e+02,1.146800000000000068e+02,1.041679999999999922e+02,1.139220000000000113e+02,1.201700000000000017e+02,1.114699999999999989e+02,1.308720000000000141e+02,1.297520000000000095e+02,1.173799999999999955e+02,1.163040000000000020e+02,1.105840000000000032e+02,1.166679999999999922e+02,1.022620000000000005e+02,1.117620000000000005e+02,1.537640000000000100e+02,1.545900000000000034e+02,1.271579999999999870e+02,1.085020000000000095e+02,1.197279999999999944e+02,1.142960000000000065e+02,1.224720000000000084e+02,9.615600000000000591e+01,1.074800000000000040e+02,1.215360000000000014e+02,1.140460000000000065e+02,1.380439999999999827e+02,1.437100000000000080e+02,1.198460000000000036e+02,1.154399999999999977e+02,1.124140000000000015e+02,1.306339999999999861e+02,9.250000000000000000e+01,1.133620000000000090e+02,1.420979999999999848e+02,1.330120000000000005e+02
1.037699999999999960e+02,1.117679999999999865e+02,1.071599999999999966e+02,1.086420000000000101e+02,1.148700000000000045e+02,1.226879999999999882e+02,1.144260000000000019e+02,1.532479999999999905e+02,1.252800000000000011e+02,1.124140000000000015e+02,1.143760000000000048e+02,9.961200000000000898e+01,1.170320000000000107e+02,9.766400000000000148e+01,1.141439999999999912e+02,1.346920000000000073e+02,1.769659999999999798e+02,1.210320000000000107e+02,1.070779999999999887e+02,1.185479999999999876e+02,1.178639999999999901e+02,1.175000000000000000e+02,9.747200000000000841e+01,9.964399999999999125e+01,1.192839999999999918e+02,1.171560000000000059e+02,1.470759999999999934e+02,1.458619999999999948e+02,1.198100000000000023e+02,1.189800000000000040e+02,1.137939999999999969e+02,1.271279999999999859e+02,9.257799999999998875e+01,1.090520000000000067e+02,1.386380000000000052e+02,1.269479999999999933e+02
1.150379999999999967e+02,1.212039999999999935e+02,1.068400000000000034e+02,1.036779999999999973e+02,1.196700000000000017e+02,1.353460000000000036e+02,1.148199999999999932e+02,1.732159999999999798e+02,1.225439999999999969e+02,1.076340000000000003e+02,1.146479999999999961e+02,9.841200000000000614e+01,1.115660000000000025e+02,9.091799999999999216e+01,1.121599999999999966e+02,1.291179999999999950e+02,1.704000000000000057e+02,1.210020000000000095e+02,1.006460000000000008e+02,1.178979999999999961e+02,1.145020000000000095e+02,1.135320000000000107e+02,9.631600000000000250e+01,1.010300000000000011e+02,1.228879999999999910e+02,1.122220000000000084e+02,1.503499999999999943e+02,1.620159999999999911e+02,1.204560000000000031e+02,1.227600000000000051e+02,1.124300000000000068e+02,1.246260000000000048e+02,9.612399999999999523e+01,1.072320000000000135e+02,1.396920000000000073e+02,1.096179999999999950e+02
1.274000000000000057e+02,1.290879999999999939e+02,1.058320000000000078e+02,1.031779999999999973e+02,1.228120000000000118e+02,1.423899999999999864e+02,1.079879999999999995e+02,1.515099999999999909e+02,1.172740000000000009e+02,1.161479999999999961e+02,1.193840000000000003e+02,9.931200000000001182e+01,1.212479999999999905e+02,8.587799999999998590e+01,1.148279999999999887e+02,1.167220000000000084e+02,1.766299999999999955e+02,1.136479999999999961e+02,1.017259999999999991e+02,1.165160000000000053e+02,1.119739999999999895e+02,1.199140000000000015e+02,9.592200000000001125e+01,1.040559999999999974e+02,1.265000000000000000e+02,1.097199999999999989e+02,1.515020000000000095e+02,1.812440000000000282e+02,1.213560000000000088e+02,1.225420000000000016e+02,1.146899999999999977e+02,1.180939999999999941e+02,1.052740000000000009e+02,1.066779999999999973e+02,1.345500000000000114e+02,1.083960000000000008e+02
1.103560000000000088e+02,1.297800000000000011e+02,1.026479999999999961e+02,1.007860000000000014e+02,1.166720000000000113e+02,1.458660000000000139e+02,1.032920000000000016e+02,1.373580000000000041e+02,1.199839999999999947e+02,1.049839999999999947e+02,1.214060000000000059e+02,1.042020000000000124e+02,1.261420000000000101e+02,8.421799999999998931e+01,1.301479999999999961e+02,1.153040000000000020e+02,1.740759999999999934e+02,1.117979999999999876e+02,9.611799999999999500e+01,1.191959999999999980e+02,1.151320000000000050e+02,1.221500000000000057e+02,9.101999999999999602e+01,1.090439999999999969e+02,1.202160000000000082e+02,1.097179999999999893e+02,1.581320000000000050e+02,1.787400000000000091e+02,1.205240000000000009e+02,1.217420000000000044e+02,1.201039999999999992e+02,1.227560000000000002e+02,1.068379999999999939e+02,1.078359999999999985e+02,1.366239999999999952e+02,1.077860000000000014e+02
