# alignment_mean,alignment_std,ave_fitness_mean,ave_fitness_std,ave_genome_length_mean,ave_genome_length_std,ave_tree_depth_mean,ave_tree_depth_std,ave_tree_nodes_mean,ave_tree_nodes_std,ave_used_codons_mean,ave_used_codons_std,best_fitness_mean,best_fitness_std,complexity_mean,complexity_std,generalization_mean,generalization_std,invalids_mean,invalids_std,max_genome_length_mean,max_genome_length_std,max_tree_depth_mean,max_tree_depth_std,max_tree_nodes_mean,max_tree_nodes_std,max_used_codons_mean,max_used_codons_std,min_genome_length_mean,min_genome_length_std,min_tree_depth_mean,min_tree_depth_std,min_tree_nodes_mean,min_tree_nodes_std,min_used_codons_mean,min_used_codons_std,precision_mean,precision_std,regens_mean,regens_std,runtime_error_mean,runtime_error_std,simplicity_mean,simplicity_std,time_taken_mean,time_taken_std,total_time_mean,total_time_std,unique_inds_mean,unique_inds_std,unused_search_mean,unused_search_std,metrics_average_mean,metrics_average_std
4.833077207396894170e-01,2.354137318381175070e-01,5.486081974246420807e-03,2.440001489051789752e-03,2.978454000000000406e+02,5.454559490921334408e+00,8.500000000000000000e+00,0.000000000000000000e+00,3.005357333333333827e+02,5.458772236399766165e+00,1.987286000000000001e+02,3.634858315441370280e+00,4.389250927048151119e-01,1.751720057065830893e-01,6.513581685473945893e-01,3.048670341860958422e-01,4.908287472574319188e-01,2.692694917102695928e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.665200000000000045e+03,1.187491473653600735e+02,1.300000000000000000e+01,0.000000000000000000e+00,1.677233333333333348e+03,1.164043765882060342e+02,1.110333333333333258e+03,7.916031553471445648e+01,1.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.538181646947387460e-01,2.984441395286763221e-01,6.593655772204097332e+01,1.245678254985312350e+01,6.593655772204097332e+01,1.245678254985312350e+01,1.342666666666666799e+02,2.050998022643827028e+02,3.146666666666666057e+00,4.813573401215447412e+00,3.847347243638659098e-01,1.828888187194114001e-01
6.760290688564254413e-01,7.882722843917530642e-02,3.002413961845563570e-02,1.974582105253845296e-02,1.374889333333333354e+02,1.052806000151763932e+01,9.623133333333335315e+00,2.788025266902883215e-01,1.506361333333333334e+02,1.080796474128634976e+01,9.888926666666667131e+01,7.077119611505485075e+00,5.788498677049638275e-01,5.566376918787061673e-02,8.467832702472287698e-01,7.766104579524026053e-02,6.581747236557232705e-01,1.373079837548782933e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.951999999999999886e+02,5.042486159293515513e+00,2.000000000000000000e+01,0.000000000000000000e+00,7.264333333333332803e+02,2.764981414444267926e+01,4.755000000000000000e+02,1.792716746542334505e+01,1.009999999999999964e+01,5.385164807134502629e-01,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.501638099975717955e-01,7.231457617863161491e-02,9.074473222105059023e+00,4.310205406194134170e+00,7.501103094424603057e+01,1.517806072590956035e+01,2.528666666666666742e+02,3.862824297784659962e+02,4.713333333333334707e+00,7.211644904057755490e+00,5.265568511348744929e-01,4.354051585774602884e-02
7.060667909702302847e-01,7.124764025648160082e-02,8.824768759468384904e-02,5.188917242959204673e-02,1.042409333333333308e+02,1.007491516898391737e+01,1.001100000000000101e+01,4.243626593689253657e-01,1.172145333333333355e+02,1.263331821212815598e+01,7.647533333333332450e+01,8.046995005728676986e+00,6.050956703610307352e-01,4.391167909263747615e-02,8.779031235638274921e-01,7.470939956239673607e-02,7.147658607092741700e-01,1.331627626488673111e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.843000000000000114e+02,1.608964470293445004e+01,2.023333333333333428e+01,4.229525846816507562e-01,6.863333333333333712e+02,4.997154746008528292e+01,4.476999999999999886e+02,3.228740724596303835e+01,1.040000000000000036e+01,1.496662954709576443e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.755782020447541170e-01,5.936275595186184945e-02,1.230937310050805600e+01,6.870965663983157334e+00,8.732040404475408479e+01,2.034670344785843810e+01,3.736999999999999886e+02,5.708481496860614470e+02,5.086666666777778900e+00,7.773919360591116323e+00,5.518264033293686088e-01,3.726682092364279331e-02
7.572351687143982213e-01,5.587526163452354727e-02,1.812470456039604050e-01,5.459603007578569395e-02,1.116038666666667183e+02,1.400964523874732670e+01,1.106053333333333200e+01,5.373976636429382836e-01,1.253918000000000177e+02,1.693440369858550909e+01,8.147220000000000084e+01,1.047184576344272244e+01,6.491510439936593047e-01,7.086722537598101612e-02,8.785769860870362713e-01,5.808645786999776933e-02,7.509433529071087854e-01,1.390488943631276730e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.721666666666666856e+02,2.879940199996443440e+01,2.039999999999999858e+01,4.898979485566358205e-01,6.830000000000000000e+02,5.099019513592784847e+01,4.465333333333333599e+02,3.190687839461718411e+01,1.796666666666666501e+01,3.591502316425382091e+00,4.033333333333333215e+00,1.795054935711500321e-01,1.206666666666666643e+01,3.590109871423000643e-01,7.066666666666666430e+00,3.590109871423000643e-01,8.325815872180222788e-02,2.502951895462253717e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.776064343755092256e-01,6.306512478308606839e-02,2.327205442581839989e+01,1.543091496158441345e+01,1.105924584719058146e+02,3.451624976897071662e+01,4.948999999999999773e+02,7.560072905292205405e+02,5.255000000000000782e+00,8.035394099441134586e+00,6.030008474479768843e-01,7.324792419897827034e-02
7.785734739475099753e-01,5.285686347636407018e-02,2.645807595567926662e-01,4.602554939023358743e-02,1.180918000000000063e+02,1.576148211601096172e+01,1.191046666666666276e+01,1.070181378188866494e+00,1.347726666666666517e+02,1.868918311275862720e+01,8.737566666666666038e+01,1.142495394106932949e+01,6.776189711617057743e-01,7.754231712586118208e-02,8.869961701148307842e-01,5.199524917247164840e-02,7.736112093393774369e-01,1.323110540041780581e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.716999999999999886e+02,2.624773006058491731e+01,2.046666666666666501e+01,4.988876515698588698e-01,6.800333333333333030e+02,4.146603697271083888e+01,4.430000000000000000e+02,2.605634919426229246e+01,2.369999999999999929e+01,8.718371407550838725e+00,4.433333333333333570e+00,9.551032521262937669e-01,1.476666666666666750e+01,6.550742112327594846e+00,8.933333333333333570e+00,4.273432136143290982e+00,1.650153228187014043e-01,3.314007055147356051e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.754599697290444960e-01,6.625507329915583665e-02,3.337689160521696152e+01,2.361170330143188067e+01,1.439693500751227759e+02,5.457126087720544660e+01,6.163666666666666742e+02,9.415841786879993833e+02,5.345333333333332604e+00,8.177768128013628512e+00,6.366744650619829970e-01,8.509709880002504223e-02
7.871174354936726347e-01,5.288484428655185893e-02,2.997791640857609963e-01,3.873446106869454786e-02,1.176078666666666805e+02,1.364594014284916312e+01,1.216626666666666701e+01,1.536157347264776707e+00,1.355764000000000067e+02,1.732859628398484730e+01,8.781260000000001753e+01,1.042732175457021526e+01,7.010615176244467950e-01,9.105261328298451529e-02,8.968735519522414990e-01,4.563455789422211223e-02,7.793701172965454838e-01,1.421523461467628369e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.662333333333333485e+02,3.601174191226460408e+01,2.033333333333333215e+01,4.714045207910317892e-01,6.623666666666666742e+02,6.104123378686102086e+01,4.320000000000000000e+02,4.100406483915141109e+01,2.489999999999999858e+01,1.016972631555703899e+01,4.133333333333333748e+00,3.399346342395190290e-01,1.266666666666666607e+01,2.022100118413746817e+00,7.533333333333333215e+00,1.521694961401776958e+00,2.653783313993903770e-01,4.058911787900132961e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.883773176328658705e-01,7.184165026771600904e-02,4.638561549980465770e+01,4.414354645073925099e+01,1.903549655756274319e+02,8.523401984220180339e+01,7.371333333333333258e+02,1.126096583582223047e+03,5.428888888777777311e+00,8.308865115227135334e+00,6.683717299628602060e-01,1.046590609219764517e-01
8.085440974208208953e-01,5.685357269723619739e-02,3.159803875116842797e-01,4.425438810016847635e-02,1.168626000000000005e+02,1.343831668178719418e+01,1.212453333333333383e+01,1.609083708892182552e+00,1.340765999999999849e+02,1.573353863270010677e+01,8.679619999999999891e+01,9.357497077744669767e+00,7.515719272064756984e-01,1.019224100706067476e-01,9.062578409785767564e-01,4.473353968960665922e-02,7.954028793193848035e-01,1.277709461827561399e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.690666666666666629e+02,2.460478724873587453e+01,2.043333333333333357e+01,4.955356249106167565e-01,6.775333333333333030e+02,4.387309983223078547e+01,4.406333333333333258e+02,2.874425546473977278e+01,2.623333333333333428e+01,9.290437138381713922e+00,4.266666666666666607e+00,5.734883511361751340e-01,1.300000000000000000e+01,2.294921930407800570e+00,7.900000000000000355e+00,2.055075018906447060e+00,4.425921460418623665e-01,4.440915154685379784e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.745319552673526120e-01,7.051828982421934344e-02,4.283202389079828265e+01,3.305009539140839081e+01,2.331869894661590479e+02,1.121223037692708573e+02,8.556333333333333258e+02,1.307177098007594168e+03,5.553333333190475507e+00,8.504914891993074377e+00,7.236619395442182023e-01,1.195449480125685415e-01
8.213111241898329862e-01,5.813751725758958822e-02,3.271160345112389956e-01,5.104530729828942598e-02,1.176805999999999983e+02,1.704320986316837505e+01,1.228186666666666760e+01,1.677610040768977129e+00,1.354118666666666684e+02,1.840181556211838299e+01,8.756619999999998072e+01,1.112275368003205678e+01,7.722208906642439308e-01,1.059993326437697475e-01,9.081494814419959205e-01,3.834419164393557816e-02,8.163756553534459171e-01,1.166463390817327889e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.740333333333333599e+02,2.819513354385035697e+01,2.030000000000000071e+01,4.582575694955840495e-01,6.866333333333333258e+02,4.023802789512538425e+01,4.480333333333333599e+02,2.675379516172528938e+01,2.769999999999999929e+01,1.064001879697587860e+01,4.166666666666666963e+00,4.533823502911812908e-01,1.273333333333333250e+01,2.337139752394412628e+00,7.533333333333333215e+00,1.521694961401777180e+00,5.077212879298739212e-01,4.452812963611708086e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.820402685263367681e-01,7.118552502881135557e-02,4.064127020046030481e+01,2.610562808622123043e+01,2.738282596682860230e+02,1.304481527306444093e+02,9.730333333333333030e+02,1.486557645105706342e+03,5.674166666666667247e+00,8.691481661501809342e+00,7.498878745623580588e-01,1.222986909818212647e-01
8.514642834658924242e-01,5.319813463682523252e-02,3.469995389109875594e-01,6.303167051141389532e-02,1.185500666666666660e+02,1.693557852950081610e+01,1.250753333333333117e+01,1.840197792509151942e+00,1.382636000000000251e+02,2.146260895852754658e+01,8.927513333333331502e+01,1.321664669204039200e+01,8.154440152268735975e-01,9.616369980860658973e-02,8.960856699475833187e-01,6.093398169182572682e-02,8.157487021470721800e-01,1.110970382659427907e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.573000000000000114e+02,3.961830385061934834e+01,2.019999999999999929e+01,4.000000000000000222e-01,6.621333333333333258e+02,6.272677967892890649e+01,4.302333333333333485e+02,4.145494207235395123e+01,3.113333333333333286e+01,1.247593238555294981e+01,4.566666666666666430e+00,1.229724449713114565e+00,1.769999999999999929e+01,1.496028074602879521e+01,1.086666666666666714e+01,9.955679562719739195e+00,6.709588095716212397e-01,3.721999882972871765e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.800699441535968504e-01,8.555835366088972160e-02,4.229328793686025278e+01,2.646190285338147419e+01,3.161215476051463042e+02,1.451401916919427038e+02,1.088799999999999955e+03,1.663423245398876816e+03,5.804444444481481113e+00,8.889913644698719253e+00,8.054491749134350398e-01,1.074688701956294928e-01
8.538093722327750879e-01,5.318652837565419900e-02,3.643458585859360443e-01,6.883148425547983007e-02,1.176377999999999844e+02,1.675960458841437273e+01,1.261446666666666694e+01,2.010516463222543848e+00,1.370466000000000122e+02,2.247804667759189812e+01,8.838239999999998986e+01,1.381937090126271528e+01,8.338388512547755260e-01,9.153003933664269343e-02,9.138291774462815598e-01,4.498137521642527753e-02,8.537094084180592013e-01,9.801460352783775143e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.639333333333333371e+02,3.412421753274676917e+01,2.030000000000000071e+01,4.582575694955840495e-01,6.704666666666666970e+02,5.064104615384199803e+01,4.365666666666666629e+02,3.358241934240129467e+01,3.169999999999999929e+01,1.234544450394557380e+01,4.266666666666666607e+00,7.272474743090477922e-01,1.419999999999999929e+01,6.739930761266514914e+00,8.400000000000000355e+00,4.255192905928787184e+00,7.101553226648634753e-01,3.575832328742373223e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.025472996104919599e-01,5.346494723757969081e-02,4.511824897931439438e+01,3.790338324888577404e+01,3.612397965814606664e+02,1.672880778322413846e+02,1.203466666666666697e+03,1.838617718710322606e+03,5.930666666666667197e+00,9.082916907885678626e+00,8.239756052861723079e-01,1.020497749567864237e-01
