1.719840699999999889e-02,4.490277730698184235e-03,4.334762923752282816e-03,7.040203845163700395e-03,4.439305031276643762e-03,6.565669954859860991e-03,4.821906964681438833e-03,4.564923729660138978e-03,4.640088627879404397e-03,7.274204055433115823e-03,4.446832907448823938e-03,4.424999999994979824e-03,5.224544764737757731e-03,6.505723581961197696e-03,5.672955825952502931e-03,5.309042193679273068e-03,5.486413278198796345e-03,5.451148424981790488e-03,5.049999999995054105e-03,2.574999999995053902e-03,3.999999999995207910e-03,6.186470600158409418e-03,3.599999999995784523e-03,6.792109449359918366e-03,4.693642776203515998e-03,6.623172966933552411e-03,3.476069111988941591e-03,5.206309791571459532e-03,4.019483853164974342e-03,4.468789837670877028e-03
1.298405699999999885e-01,2.325612480249105926e-02,3.055136226999876845e-02,2.792108591074884960e-02,2.417620774496533759e-02,3.404918130405714533e-02,2.467683441433972044e-02,2.535234967119614699e-02,2.560855676353464977e-02,2.908205639326248010e-02,3.307142110405052182e-02,1.905324005869943674e-02,3.496184104379735508e-02,4.169686002472192815e-02,3.511874924295924766e-02,2.752495475395845895e-02,3.421543307347906654e-02,2.203315710365474911e-02,2.177959702563589048e-02,1.454756231350211315e-02,2.006535596529334525e-02,2.572069030010393914e-02,1.578339234854901629e-02,3.768131012454893625e-02,2.583918052227979906e-02,3.474164893861739906e-02,1.690663246964995564e-02,2.097829429377845098e-02,1.692183093228795746e-02,2.756870763950744138e-02
3.443447560000000296e-01,7.488831769278445072e-02,8.140830533199384933e-02,7.088276740638001228e-02,7.852349464714705740e-02,9.181766109053313141e-02,6.071436313088323516e-02,9.188241567008810506e-02,8.544154916510358910e-02,7.381423436461651000e-02,8.720149240771771226e-02,5.903103787956452686e-02,9.511985583312472514e-02,1.333741267353387994e-01,1.084856077721832041e-01,8.798567816623850679e-02,1.041206458192117379e-01,6.221856615378663913e-02,5.983029092761108642e-02,3.341310505044016443e-02,6.107162929627276554e-02,9.220061228063512748e-02,5.203252901352431459e-02,1.061638206055061234e-01,7.942880328600036843e-02,1.096399184810280814e-01,5.378627309351551034e-02,6.897700183691889142e-02,5.726656460693162198e-02,8.236520409543555965e-02
3.617650760000000187e-01,1.777041908109130430e-01,1.746056368541350212e-01,1.443661730262959519e-01,1.668496263325925932e-01,2.097373686882814947e-01,1.475862483344815568e-01,1.876857813597969382e-01,2.108860187295704680e-01,1.657010897422022122e-01,1.816811169486192978e-01,1.220524674161914541e-01,1.998493899392228546e-01,2.781310294761227819e-01,1.997280966917973355e-01,1.929938634208947512e-01,2.108794847586988874e-01,1.375220309983852529e-01,1.115975098935900606e-01,7.096196057298022331e-02,1.506703210351209576e-01,2.341706737073109001e-01,1.217948090724989552e-01,2.206849773009444127e-01,1.755625212316237471e-01,2.386701557665470430e-01,1.189613968909927488e-01,1.619599591921251636e-01,1.483303765994497814e-01,2.143220173274252016e-01
4.163647460000000078e-01,2.445763629708756492e-01,2.088442518901857115e-01,2.216850448625161951e-01,2.455284474195137123e-01,2.813186537442955992e-01,2.617617408510368726e-01,2.404243239563660095e-01,2.987750798347296732e-01,2.687894747942415341e-01,2.639443187776151500e-01,2.307531384718744527e-01,2.725476863810820105e-01,3.367644725671087857e-01,2.676288638028026523e-01,2.517848106665536156e-01,2.793735590121069201e-01,2.179718300849802504e-01,2.010608869492566120e-01,1.762089489649497909e-01,2.682429820172764212e-01,3.424240793305271535e-01,2.381985721358756969e-01,2.674792203736636176e-01,2.243990563500621316e-01,2.880490076380818332e-01,2.597620971674758361e-01,2.593570049118333887e-01,2.925564450718903808e-01,3.108476797050017115e-01
4.285755770000000409e-01,2.785971716272189203e-01,2.495973641883639516e-01,2.295821072301774957e-01,2.739267659156348067e-01,3.059960450285534872e-01,3.294944283520578332e-01,2.909854724070377596e-01,3.519190918491778564e-01,2.876026497366322987e-01,3.072651807655529255e-01,3.311816181991906194e-01,2.572364849572604251e-01,3.230904012856846141e-01,2.807535083492498917e-01,2.873498414030331016e-01,3.071439372907108223e-01,2.374615889283646086e-01,2.677582081061453678e-01,2.605144975286884934e-01,3.039135036653872746e-01,3.222355690250485738e-01,3.084991180896606289e-01,3.030402179303551269e-01,2.664417866152101189e-01,2.962898006849541965e-01,3.066379639389221201e-01,3.237676516540391458e-01,3.496916115522580859e-01,3.268257592682592971e-01
4.781694300000000064e-01,2.691914444955484931e-01,2.526241194118984956e-01,2.637274766512495150e-01,3.355725610949095161e-01,3.310916743089382108e-01,3.140030854276026351e-01,3.382517879968863772e-01,3.443618127486375302e-01,3.226876132777079520e-01,2.965476290814098581e-01,3.204720021480834125e-01,2.877518806459801182e-01,3.463484181972005249e-01,2.881743079218940795e-01,2.908131695345104739e-01,3.017641861209512943e-01,2.606890318294128872e-01,2.993055420289448820e-01,3.040474361294379091e-01,2.938097900120278383e-01,3.648081825559743030e-01,3.385622962174208439e-01,2.719631812130186566e-01,2.735860815670246304e-01,3.213425709496868232e-01,3.329442258510895147e-01,3.021625763795079411e-01,3.942422160068611015e-01,3.403958955467108471e-01
4.829682489999999606e-01,2.850060419164576198e-01,2.714758031444431396e-01,2.634488265975101773e-01,3.796180004344932857e-01,3.881985399859074759e-01,3.373340000032197805e-01,3.553887404282164986e-01,3.473995851610208185e-01,3.663066697015980866e-01,3.107138217072776265e-01,3.717739151380379248e-01,3.067892867562062031e-01,3.282397101089226110e-01,2.767488549850997126e-01,2.916658392612910822e-01,2.856801540972819242e-01,2.592198836256688343e-01,3.372027821234539480e-01,2.889360600047366501e-01,3.156004398794818866e-01,4.240130079522985151e-01,3.296783369036002109e-01,2.857567465842302257e-01,2.407289916215694103e-01,3.187682594385838342e-01,3.444886324310399428e-01,3.181265044833141986e-01,3.729591114324333212e-01,3.292462404297747947e-01
5.377869849999999952e-01,3.117157436059236342e-01,2.650540831074839065e-01,2.782343136437158138e-01,4.044765190174792746e-01,4.517662256753879890e-01,3.502551668833524534e-01,3.939032285740067807e-01,3.559677767724329644e-01,3.725391426714060872e-01,3.273293304682174387e-01,4.142707783520382381e-01,3.697602337021145824e-01,3.514709909745856176e-01,3.050118496069767482e-01,2.863671897548719092e-01,2.718675659853419524e-01,2.845737348189922855e-01,3.695375054433627238e-01,3.055226217146643219e-01,2.866866456530288154e-01,4.693976444373045842e-01,3.620809130173655022e-01,3.112759258484495972e-01,2.506639754638900208e-01,3.323091299869989079e-01,3.511446800049696781e-01,3.404800977547288166e-01,3.655424197855022816e-01,3.329937496050356383e-01
5.331938800000000089e-01,3.519882497783058950e-01,2.757672078607568134e-01,2.675509226963628806e-01,4.122833853810016769e-01,4.684680927367232961e-01,3.401436128234704981e-01,4.240251971683228205e-01,3.458672597102462887e-01,3.703304394292892820e-01,3.823766179154373113e-01,4.239118883572586816e-01,4.295179498865385193e-01,3.410335852978095827e-01,3.082785949132558212e-01,3.123796889367276286e-01,3.031752862793586911e-01,2.881622238126566593e-01,4.201588281145848258e-01,3.296344957341159065e-01,3.148420895512245021e-01,5.073245859973966043e-01,3.335073883065529099e-01,3.429585256183700359e-01,2.274262890120054559e-01,3.150548416082781245e-01,3.915183792854022848e-01,3.535601728115325137e-01,4.142305808060605665e-01,4.017054977490369105e-01
