# alignment_mean,alignment_std,ave_fitness_mean,ave_fitness_std,ave_genome_length_mean,ave_genome_length_std,ave_tree_depth_mean,ave_tree_depth_std,ave_tree_nodes_mean,ave_tree_nodes_std,ave_used_codons_mean,ave_used_codons_std,best_fitness_mean,best_fitness_std,complexity_mean,complexity_std,generalization_mean,generalization_std,invalids_mean,invalids_std,max_genome_length_mean,max_genome_length_std,max_tree_depth_mean,max_tree_depth_std,max_tree_nodes_mean,max_tree_nodes_std,max_used_codons_mean,max_used_codons_std,min_genome_length_mean,min_genome_length_std,min_tree_depth_mean,min_tree_depth_std,min_tree_nodes_mean,min_tree_nodes_std,min_used_codons_mean,min_used_codons_std,precision_mean,precision_std,regens_mean,regens_std,runtime_error_mean,runtime_error_std,simplicity_mean,simplicity_std,time_taken_mean,time_taken_std,total_time_mean,total_time_std,unique_inds_mean,unique_inds_std,unused_search_mean,unused_search_std
9.785557773387516534e-01,9.558775616197175140e-03,4.693296460800784331e-01,8.849254622524778402e-02,1.100939999999999941e+02,2.471706345826704521e+01,1.331099999999999994e+01,1.913684143216952460e+00,1.250895000000000010e+02,2.960611873836216290e+01,8.084399999999999409e+01,1.792695529084624084e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.585000000000000000e+02,7.228416147400480440e+00,2.025000000000000000e+01,4.330127018922192983e-01,6.615000000000000000e+02,1.463728116830444748e+01,4.292500000000000000e+02,7.462405778299650017e+00,3.900000000000000000e+01,1.046422476822817416e+01,5.000000000000000000e+00,1.224744871391588941e+00,1.600000000000000000e+01,5.830951894845300743e+00,9.750000000000000000e+00,3.699662146737185520e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.462852776050567627e+01,6.301923796222596685e+00,1.381724716347455978e+04,2.210498690217019430e+03,1.168970000000000000e+05,1.198683982540852958e+04,5.209139344262295168e+01,4.912639272708418936e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.938356529358737812e-01,7.796381455961483298e-02,1.124350000000000023e+02,2.352013105830833339e+01,1.338799999999999990e+01,1.812215770817591443e+00,1.285944999999999823e+02,2.761051402545776412e+01,8.318500000000000227e+01,1.665282453519522576e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.732500000000000000e+02,1.377270852083931985e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.882500000000000000e+02,2.536114153582208175e+01,4.440000000000000000e+02,2.012461179749810825e+01,3.925000000000000000e+01,1.202861172371940768e+01,5.000000000000000000e+00,1.732050807568877193e+00,1.650000000000000000e+01,7.794228634059948035e+00,1.000000000000000000e+01,5.196152422706632024e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.680321103334426880e+01,6.725153551582181422e+00,1.384405037450790223e+04,2.214362834010548340e+03,1.171000000000000000e+05,1.200848358453306173e+04,5.210633946830266439e+01,4.911445228847874489e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.892005492127843302e-01,6.913859947233570724e-02,1.079710000000000036e+02,2.597459118061341243e+01,1.318500000000000050e+01,2.021250355596752701e+00,1.217310000000000088e+02,3.145420393206606491e+01,7.872100000000000364e+01,1.912617021256477301e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.495000000000000000e+02,4.551098768429443453e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.465000000000000000e+02,8.093361477161390383e+01,4.202500000000000000e+02,5.140221298738022426e+01,3.800000000000000000e+01,6.164414002968976014e+00,4.500000000000000000e+00,8.660254037844385966e-01,1.500000000000000000e+01,5.196152422706632024e+00,8.750000000000000000e+00,3.031088913245535199e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.224492919445037842e+01,3.452794662975807505e+00,1.386629530370235443e+04,2.215281276416196306e+03,1.172957500000000000e+05,1.204148897302572004e+04,5.212418367346938908e+01,4.914893458377847857e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.857931048254465756e-01,7.925651507840220100e-02,1.103040000000000020e+02,2.747907269177764533e+01,1.329850000000000065e+01,2.045742591334501093e+00,1.253750000000000000e+02,3.377106603292232023e+01,8.105400000000000205e+01,2.064233358901071469e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.680000000000000000e+02,3.273377460666581840e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.777500000000000000e+02,5.542731727226205862e+01,4.387500000000000000e+02,3.258354646136604771e+01,3.850000000000000000e+01,1.073545527679194400e+01,4.750000000000000000e+00,1.299038105676658006e+00,1.550000000000000000e+01,6.062177826491070398e+00,9.250000000000000000e+00,3.897114317029974018e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.179444086551666260e+01,3.514825869749321541e+00,1.388808974456787109e+04,2.216086742105135727e+03,1.174877500000000000e+05,1.206236851482742532e+04,5.214348268839104605e+01,4.913388397078382042e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.833299758707703675e-01,8.361554065500104160e-02,1.070465000000000089e+02,2.750098639594587269e+01,1.320099999999999874e+01,1.993833744322730750e+00,1.203584999999999923e+02,3.371984461337270034e+01,7.779650000000000887e+01,2.064887412790344001e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.712500000000000000e+02,2.517315037892555907e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.820000000000000000e+02,2.836370920736566958e+01,4.420000000000000000e+02,2.282542442102665348e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.943176174163818359e+01,3.282359207190546080e+00,1.390752150630950928e+04,2.217445968180519230e+03,1.176905000000000000e+05,1.209971223831376847e+04,5.215833333333333854e+01,4.918582210696656354e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.761249431290417444e-01,7.655940032713859367e-02,1.109499999999999886e+02,2.454848642992068264e+01,1.326399999999999935e+01,1.886433142202500690e+00,1.263505000000000109e+02,2.928552998922846129e+01,8.169999999999998863e+01,1.774515950900413586e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.910000000000000000e+02,8.860022573334674689e+00,2.025000000000000000e+01,4.330127018922192983e-01,7.127500000000000000e+02,1.580150309306048229e+01,4.617500000000000000e+02,9.807522622966516224e+00,3.850000000000000000e+01,1.073545527679194400e+01,4.750000000000000000e+00,1.299038105676658006e+00,1.550000000000000000e+01,6.062177826491070398e+00,9.250000000000000000e+00,3.897114317029974018e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.555458396673202515e+01,3.416811850646213955e+00,1.393307609027624130e+04,2.217005349347981337e+03,1.178967500000000000e+05,1.213204973149632315e+04,5.217170385395537835e+01,4.921724029004592715e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.814235082610652805e-01,6.965775465960258317e-02,1.081155000000000115e+02,2.565861346117517527e+01,1.317150000000000176e+01,1.830212214471316656e+00,1.219614999999999867e+02,3.094011584900741241e+01,7.886549999999999727e+01,1.880451261665667317e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.670000000000000000e+02,1.724818831066033908e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.755000000000000000e+02,2.069420208657487592e+01,4.377500000000000000e+02,1.173403170270133522e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.209822320938110352e+01,7.130929455061523203e-01,1.395517431348562241e+04,2.216591522142531630e+03,1.180940000000000000e+05,1.217071433811507995e+04,5.218866396761134041e+01,4.927414711787481139e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.807465050658209504e-01,7.128200837389254974e-02,1.087615000000000123e+02,2.902040404181168043e+01,1.324600000000000044e+01,2.011171300511221727e+00,1.229954999999999927e+02,3.603941776374862371e+01,7.951150000000001228e+01,2.216632808450691172e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.605000000000000000e+02,4.151204644437563474e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.600000000000000000e+02,6.817257513105984401e+01,4.312500000000000000e+02,3.904724702203728981e+01,3.675000000000000000e+01,7.725768570181221762e+00,4.250000000000000000e+00,4.330127018922192983e-01,1.250000000000000000e+01,8.660254037844385966e-01,7.500000000000000000e+00,8.660254037844385966e-01,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.378030735254287720e+01,1.547462116901381579e+00,1.397895462083816528e+04,2.217700643028034847e+03,1.182912500000000000e+05,1.220874765025061788e+04,5.220555555555555571e+01,4.932827333434593342e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.856861213677542977e-01,7.241043918763581666e-02,1.093930000000000007e+02,2.741862055246397745e+01,1.327199999999999847e+01,1.812334958003073426e+00,1.240025000000000119e+02,3.342773565095308896e+01,8.014300000000000068e+01,2.055582041661193671e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.275000000000000000e+02,4.391184350491334243e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.080000000000000000e+02,6.319414529843725603e+01,3.982500000000000000e+02,3.817312536327094818e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.121530532836914062e+01,2.640301229002671946e+00,1.400016992616653442e+04,2.218579472744917894e+03,1.184922500000000000e+05,1.224152319719649859e+04,5.222086693548386194e+01,4.936098063385689905e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.892913685135907853e-01,7.049980315871709480e-02,1.082549999999999812e+02,2.554797810003758229e+01,1.327599999999999980e+01,1.857989773922342991e+00,1.222504999999999882e+02,3.063779640819489458e+01,7.900499999999999545e+01,1.870126158845975084e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.455000000000000000e+02,1.499166435056494961e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.410000000000000000e+02,2.669269563007827628e+01,4.162500000000000000e+02,1.690229274388536851e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.268322432041168213e+01,3.495347461991305860e+00,1.402285315048694611e+04,2.215088029536740123e+03,1.186950000000000000e+05,1.227289458522316090e+04,5.223541247484909888e+01,4.938790577554594385e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.953127348821118603e-01,6.665899218301622742e-02,1.084215000000000089e+02,2.495023969323742463e+01,1.324849999999999994e+01,1.729516912319738475e+00,1.225079999999999956e+02,2.978735191318624231e+01,7.917149999999999466e+01,1.810916096206558024e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.725000000000000000e+02,2.405722344743881536e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.755000000000000000e+02,3.680013586931439562e+01,4.432500000000000000e+02,2.443742007659564663e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.608340376615524292e+01,1.428931734525408892e+00,1.404893655425310135e+04,2.216081190937717111e+03,1.188965000000000000e+05,1.230309376742289169e+04,5.225040160642569731e+01,4.941001513021245017e+00
9.785557773387516534e-01,9.558775616197175140e-03,5.055467418185954909e-01,7.336938564282650954e-02,1.095904999999999916e+02,2.381322944814498399e+01,1.326700000000000124e+01,1.771095988364266738e+00,1.242449999999999903e+02,2.794117186160952571e+01,8.034049999999999159e+01,1.698103785844669744e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.717500000000000000e+02,1.623845743905497940e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.792500000000000000e+02,2.945653577731095041e+01,4.425000000000000000e+02,2.110094784600919127e+01,3.850000000000000000e+01,1.073545527679194400e+01,4.750000000000000000e+00,1.299038105676658006e+00,1.550000000000000000e+01,6.062177826491070398e+00,9.250000000000000000e+00,3.897114317029974018e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.293085253238677979e+01,4.723923875253570159e+00,1.407186740678548813e+04,2.220745232114730698e+03,1.190870000000000000e+05,1.233267029073590311e+04,5.226973947895791639e+01,4.942954024343046981e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.983394514567123235e-01,7.774257614155624663e-02,1.076359999999999957e+02,2.607361858277443289e+01,1.311899999999999977e+01,1.923513711934489168e+00,1.213834999999999980e+02,3.141553222133917700e+01,7.838599999999999568e+01,1.922306130667017854e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.720000000000000000e+02,1.716100230173051244e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.825000000000000000e+02,2.303801206701654536e+01,4.427500000000000000e+02,1.468630314272451542e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.387458962202072499e+01,9.228852401654586979e-01,1.409574199640750885e+04,2.221386888590396666e+03,1.192610000000000000e+05,1.235584207976129801e+04,5.229560000000000031e+01,4.942336831904519556e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.898521017109667142e-01,9.466502871502129046e-02,1.088615000000000066e+02,2.728008267491138739e+01,1.319899999999999984e+01,1.916645246257116630e+00,1.233045000000000044e+02,3.333831166615969011e+01,7.961150000000000659e+01,2.046961554963845131e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.645000000000000000e+02,3.519588044075613453e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.727500000000000000e+02,5.126585120721200184e+01,4.352500000000000000e+02,3.225968846718765093e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.350124377012252808e+01,5.272127304344720322e+00,1.411924324017763138e+04,2.225981298609521673e+03,1.194442500000000000e+05,1.239484560966775462e+04,5.231766467065868653e+01,4.948042159548001528e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.834344141800855366e-01,9.071895567328848442e-02,1.069964999999999975e+02,2.469750037453183467e+01,1.331400000000000006e+01,1.771800778868775517e+00,1.203859999999999957e+02,2.958445341729334288e+01,7.774649999999999750e+01,1.796580849140945446e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.165000000000000000e+02,5.308719242905957003e+01,2.050000000000000000e+01,5.000000000000000000e-01,5.957500000000000000e+02,8.398623399105355247e+01,3.872500000000000000e+02,4.837548449369784009e+01,3.850000000000000000e+01,1.073545527679194400e+01,4.750000000000000000e+00,1.299038105676658006e+00,1.550000000000000000e+01,6.062177826491070398e+00,9.250000000000000000e+00,3.897114317029974018e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.991649430990219116e+01,4.941178222956236432e+00,1.413915973448753357e+04,2.229713745774653944e+03,1.196345000000000000e+05,1.242537119163850184e+04,5.233685258964143117e+01,4.950347088302191167e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.706671403516490271e-01,7.946450133344915012e-02,1.101694999999999993e+02,2.765175203761960177e+01,1.333200000000000074e+01,1.897515744335208865e+00,1.251470000000000056e+02,3.387173956265015562e+01,8.091949999999999932e+01,2.079008515494826170e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.085000000000000000e+02,3.824591481452627306e+01,2.000000000000000000e+01,0.000000000000000000e+00,5.807500000000000000e+02,5.635323859371349187e+01,3.792500000000000000e+02,3.539332564199074938e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.307614439725875854e+01,6.775375589214999827e+00,1.416223587888479233e+04,2.235754124264632992e+03,1.198357500000000000e+05,1.245348725006373388e+04,5.235159045725646365e+01,4.951684791277825681e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.698814662002688269e-01,7.175126136697392021e-02,1.094235000000000042e+02,2.641489240466446020e+01,1.330700000000000038e+01,1.829622092127223709e+00,1.240624999999999858e+02,3.207467890330315186e+01,8.017350000000000421e+01,1.962138605578107331e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.887500000000000000e+02,8.926785535678561700e+00,2.025000000000000000e+01,4.330127018922192983e-01,7.095000000000000000e+02,1.237941840313994746e+01,4.595000000000000000e+02,1.042832680730710493e+01,3.800000000000000000e+01,9.874208829065748816e+00,4.500000000000000000e+00,8.660254037844385966e-01,1.500000000000000000e+01,5.196152422706632024e+00,8.750000000000000000e+00,3.031088913245535199e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.264718049764633179e+01,6.632223408409172016e+00,1.418488305938243866e+04,2.242205086715658126e+03,1.200395000000000000e+05,1.248235463564467136e+04,5.236527777777777004e+01,4.953315331605028682e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.968055234716913793e-01,9.113833002861002064e-02,1.105799999999999983e+02,2.561296589620186381e+01,1.337600000000000122e+01,1.676916813679200313e+00,1.259465000000000146e+02,3.069889549723247413e+01,8.133000000000001251e+01,1.874752042271190788e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.885000000000000000e+02,1.011187420807834236e+01,2.025000000000000000e+01,4.330127018922192983e-01,7.017500000000000000e+02,1.629992331270304007e+01,4.592500000000000000e+02,8.377798040058019424e+00,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.444931936264038086e+01,4.364186366569888342e+00,1.420933237874507904e+04,2.246352032299605071e+03,1.202330000000000000e+05,1.251381698363852593e+04,5.238297029702970775e+01,4.955967122233075450e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.955900998069239227e-01,7.094787316709522118e-02,1.105154999999999887e+02,2.571874574605067210e+01,1.342249999999999943e+01,1.767294754702791293e+00,1.258635000000000161e+02,3.083327982472833995e+01,8.126550000000000296e+01,1.885847641645527872e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.870000000000000000e+02,3.535533905932737753e+00,2.025000000000000000e+01,4.330127018922192983e-01,7.050000000000000000e+02,9.949874371066199430e+00,4.577500000000000000e+02,7.562241731127087085e+00,3.850000000000000000e+01,1.073545527679194400e+01,4.500000000000000000e+00,8.660254037844385966e-01,1.550000000000000000e+01,6.062177826491070398e+00,9.250000000000000000e+00,3.897114317029974018e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.487240308523178101e+01,5.524601169995205119e+00,1.423420478183031082e+04,2.251683002626163670e+03,1.204297500000000000e+05,1.254887394101558493e+04,5.239930830039525489e+01,4.960029225697857314e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.810099423341397396e-01,7.989272564347832395e-02,1.099765000000000157e+02,2.463227420986540039e+01,1.342349999999999888e+01,1.686475244407696250e+00,1.248994999999999891e+02,2.917106519738352688e+01,8.072650000000000148e+01,1.777502975384288675e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.585000000000000000e+02,3.847401720642127287e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.605000000000000000e+02,5.995623403783796590e+01,4.292500000000000000e+02,4.134836756148904868e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.703137236833572388e+01,3.882019731972447651e+00,1.426123615419864655e+04,2.254811427707063558e+03,1.206280000000000000e+05,1.258494036537320972e+04,5.241499013806706131e+01,4.964473516912511819e+00
9.785557773387516534e-01,9.558775616197175140e-03,4.843196652246998246e-01,9.083378504764921813e-02,1.099175000000000040e+02,2.497954676830627463e+01,1.331850000000000023e+01,1.738040491473084259e+00,1.247789999999999964e+02,2.999836277199140611e+01,8.066750000000000398e+01,1.822059293080222275e+01,9.723094470570261549e-01,4.441257896713468774e-03,9.811710930791790464e-01,9.561855768584937194e-04,9.596933324420124922e-01,1.607439726789254651e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.762500000000000000e+02,1.949839737004043982e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.892500000000000000e+02,3.852515412039256404e+01,4.470000000000000000e+02,2.488975692930728556e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.233880415804323061e-01,2.160941693009896247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.427882212400436401e+01,4.503080984270980025e+00,1.428551497632265091e+04,2.258592888090876386e+03,1.208225000000000000e+05,1.260635975410824176e+04,5.243208661417322247e+01,4.963133761459938675e+00
