alignment	ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	best_phenotype	complexity	gen	generalization	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	precision	regens	runtime_error	simplicity	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.59969536	0.006057050582728147	300.808	8.5	303.806	200.704	0.4663464011453124	and({d})seq({h})and({g})lo4({a})xor({e})seq({b})	0.924616651337643	0	0.48140214577475904	0	1824	13	1842	1216	10	4	12	7	0	0	0	0.9230769230769231	0	64.38465213775635	500	64.38465213775635	443	11.400000000000006	
0.7350378914334164	0.03759517543743332	150.622	10.186	168.688	110.648	0.5228539085385739	opt({b}{e}{d})xor({h}{g}{c}and({c})){g}	0.7924108541668786	1	0.8263882981192596	0	500	20	742	486	10	4	12	7	0	0	0	0.8	0	7.1797919273376465	1000	71.564444065094	838	16.200000000000003	
0.7966056967507157	0.10252546820479996	97.742	9.59	108.456	70.738	0.5668263855624062	opt({b}{e}{d})xor({h}{g}{c}and({c}))	0.8327248386677958	2	0.6874133278505403	0	500	20	568	368	16	4	12	7	0	0	0	0.8571428571428572	0	3.6622016429901123	1500	75.2266457080841	1260	16.0	
0.8086573359092349	0.20913966936313394	103.58	10.56	119.624	77.328	0.5941368535078675	lo3({c}{g})seq({a}){d}xor(xor({e}))lo2({b})seq({g})	0.9519837637457979	3	0.5523719124914486	0	490	20	659	441	23	4	12	7	0	0	0	0.8571428571428572	0	5.15620493888855	2000	80.38285064697266	1653	17.349999999999994	
0.8086573359092349	0.25710673706662623	102.698	10.718	121.108	78.124	0.5941368535078675	lo3({c}{g})seq({a}){d}xor(xor({e}))lo2({b})seq({g})	0.9519837637457979	4	0.5523719124914486	0	484	20	707	455	24	5	16	10	0	0	0	0.8571428571428572	0	5.137254953384399	2500	85.52010560035706	2043	18.28	
0.8731864197530864	0.2571623696445414	101.268	10.86	120.802	78.21	0.6204209765377393	opt({a}{e}{d})xor({h}{g}{c}and({c}))	0.8885233166386385	5	0.6902763750251519	0	480	20	699	450	19	4	12	7	0	0	0	0.8571428571428572	0	4.8679773807525635	3000	90.38808298110962	2449	18.36666666666666	
0.9140304221917389	0.2682511242812011	96.484	10.908	112.044	72.608	0.653679615142393	and({a}{e}{d})xor({h}{g}{c}and({d}))	0.9496431174654414	6	0.6902763750251519	0	477	20	718	468	15	4	12	7	0	0	0	0.8571428571428572	0	5.811450958251953	3500	96.19953393936157	2849	18.60000000000001	
0.813549474779643	0.2827471817087058	104.452	10.978	121.332	78.562	0.8431680825181327	opt({b}{a}{d})xor({h}{g}{c}and({d}{c})){e}{g}	0.8305378555794669	7	0.76345798985845	0	463	20	701	454	16	4	12	7	0.902511113751277	0	0	0.8235294117647058	0	7.9776575565338135	4000	104.17719149589539	3241	18.974999999999994	
0.813549474779643	0.27840710155074483	104.742	11.49	126.534	81.734	0.8431680825181327	opt({b}{a}{d})xor({h}{g}{c}and({d}{c})){e}{g}	0.8305378555794669	8	0.76345798985845	0	474	20	692	453	16	4	12	7	0.902511113751277	0	0	0.8235294117647058	0	7.434109449386597	4500	111.61130094528198	3640	19.111111111111114	
0.9551602902468699	0.333839961045731	101.63	11.66	123.434	79.498	0.8860055238518088	opt({c}{a}{e}{d})xor({h}{g}{c}and({b}))	0.919066384740394	9	0.7246398867481155	0	497	20	742	488	19	5	16	10	0.7240381963911395	0	0	0.9333333333333333	0	5.531201362609863	5000	117.14250230789185	4021	19.58	
0.8310952535929377	0.31901747135394565	101.652	12.322	126.304	81.354	0.8884712485872504	lo3({c}{g})seq({a}){d}{c}{e}lo2({h}{e})seq({h})	0.9576511459266578	10	0.5353863207696741	0	482	20	685	449	16	4	12	7	0.9410360288810286	0	0	0.8	0	7.5627665519714355	5500	124.70526885986328	4390	20.181818181818173	
0.946376488775869	0.308714176038192	107.0	12.76	134.982	87.032	0.9287254600572499	and(and({c}){a}{e}{d})xor({h}{g}{c}and({d}))	0.9390282649953711	11	0.7246398867481155	0	455	21	642	422	18	4	12	7	0.8674713105657003	0	0	0.8	0	8.15218997001648	6000	132.85745882987976	4793	20.116666666666674	
0.946376488775869	0.34159753095506346	111.892	13.448	143.35	92.224	0.9287254600572499	and(and({c}){a}{e}{d})xor({h}{g}{c}and({d}))	0.9390282649953711	12	0.7246398867481155	0	443	21	673	434	16	4	12	7	0.8674713105657003	0	0	0.8	0	5.202082633972168	6500	138.05954146385193	5185	20.230769230769226	
0.966225861661609	0.3778678909641314	117.192	13.874	147.422	94.824	0.9321915906543502	and(lo3({c}){a}{e}{d})xor({h}{g}{c}lo4({c}))	0.9396832996038251	13	0.7246398867481155	0	498	21	750	489	16	4	12	7	0.8391432382552069	0	0	0.8	0	10.113940715789795	7000	148.17348217964172	5573	20.385714285714286	
0.9699356624555124	0.39687364605463726	106.39	12.672	129.144	83.62	0.9384056995014342	and(lo4({c}){a}{e}{d})xor({h}{g}{c}and({d}))	0.951156193736487	14	0.7246398867481155	0	482	20	712	473	16	4	12	7	0.8469598069599776	0	0	0.8	0	9.534491300582886	7500	157.7079734802246	5951	20.653333333333336	
0.9699356624555124	0.34876674331046525	98.078	12.19	117.106	76.454	0.9384056995014342	and(lo4({c}){a}{e}{d})xor({h}{g}{c}and({d}))	0.951156193736487	15	0.7246398867481155	0	465	20	668	435	32	4	12	7	0.8469598069599776	0	0	0.8	0	7.0800580978393555	8000	164.78803157806396	6341	20.737499999999997	
